,n,brier,brier_ci_lo,brier_ci_hi,logloss,ece
M1_DC,1224.0,0.6059269314011436,0.5877457791359123,0.623314375085566,1.0126751483596277,0.021740306359773014
M2_Elo,1224.0,0.6188876579423984,0.5930181564822862,0.6446820791174277,1.0566122966268707,0.07852254734372104
M3_LGBM_dmwd,1224.0,0.6017145374914362,0.5852304065637556,0.6184517849213141,1.008969962815389,0.023021563926151317
M4_LGBM,1224.0,0.6026461336914815,0.5850837371133596,0.6196992213451319,1.0103919256242109,0.023452140088411472
M5_market_preclose,1224.0,0.5822254854702447,0.5634157414039674,0.6019929922482266,0.9797518285670773,0.028473616281339167
M6_market_elo_blend,1224.0,0.5822254854702447,0.5634157414039674,0.6019929922482266,0.9797518285670773,0.028473616281339167
M7_market_residual,1224.0,0.6308884432093944,0.6108958751968547,0.6515326185044852,1.0660111184608292,0.06540771616194758
