season,date,home_team,away_team,y,m4_p_away,m4_p_draw,m4_p_home,ps_open_home,ps_open_draw,ps_open_away,ps_close_home,ps_close_draw,ps_close_away
2425,2024-09-21,Union Berlin,Hoffenheim,2,0.34199689463117006,0.3165950637420445,0.34140804162678545,2.04,3.72,3.65,1.87,3.84,4.28
2425,2024-09-21,Werder Bremen,Bayern Munich,0,0.509106472108497,0.25198060156099394,0.238912926330509,7.92,5.6,1.36,9.26,6.08,1.32
2425,2024-09-22,Leverkusen,Wolfsburg,2,0.20899547870641066,0.17297896047300648,0.6180255608205829,1.31,5.91,9.23,1.27,6.45,10.37
2425,2024-09-22,St Pauli,RB Leipzig,1,0.6364316720566051,0.14509853443230505,0.21846979351108986,5.19,4.25,1.64,5.25,4.22,1.66
2425,2024-09-22,Stuttgart,Dortmund,2,0.3866605328970928,0.19582903291591505,0.4175104341869922,2.32,3.8,2.94,2.32,3.81,2.99
2425,2024-09-27,Dortmund,Bochum,2,0.08761088680472917,0.14163629253254592,0.7707528206627248,1.24,7.21,11.22,1.2,7.66,13.43
2425,2024-09-28,Bayern Munich,Leverkusen,1,0.32129567635466827,0.15579655128221592,0.5229077723631158,1.74,4.34,4.36,1.67,4.53,4.75
2425,2024-09-28,Freiburg,St Pauli,0,0.1506100563927998,0.1628640862226118,0.6865258573845885,1.62,4.15,5.59,1.6,4.2,5.98
2425,2024-09-28,M'gladbach,Union Berlin,2,0.3895887867120773,0.17039506726026737,0.4400161460276552,2.13,3.54,3.54,2.19,3.47,3.53
2425,2024-09-28,Mainz,Heidenheim,0,0.1571675391792182,0.291600378296571,0.5512320825242107,1.86,3.82,4.21,1.86,3.67,4.56
2425,2024-09-28,RB Leipzig,Augsburg,2,0.08595658503644563,0.1373754817711617,0.7766679331923927,1.4,5.4,7.14,1.51,4.84,6.15
2425,2024-09-28,Wolfsburg,Stuttgart,1,0.4281391717841392,0.2972820626730584,0.27457876554280247,3.35,3.89,2.09,3.66,3.82,2.03
2425,2024-09-29,Hoffenheim,Werder Bremen,0,0.33585833493562417,0.22327960008628625,0.4408620649780896,2.4,3.78,2.84,2.29,3.78,3.07
2425,2024-09-29,Kiel,Ein Frankfurt,0,0.5044178673338591,0.18160852069292865,0.31397361197321233,4.5,4.22,1.73,3.77,3.88,2.0
2425,2024-10-04,Augsburg,M'gladbach,2,0.3547778960284306,0.32363010356342387,0.3215920004081456,2.46,3.78,2.81,2.45,3.7,2.86
2425,2024-10-05,Bochum,Wolfsburg,0,0.2355050556418074,0.306154381266777,0.45834056309141563,3.07,3.78,2.25,3.13,3.71,2.28
2425,2024-10-05,Leverkusen,Kiel,1,0.10390158552675104,0.19508139585327966,0.7010170186199693,1.08,13.45,25.93,1.09,11.97,31.01
2425,2024-10-05,St Pauli,Mainz,0,0.40714132342493975,0.1771101625644004,0.4157485140106598,2.46,3.42,2.99,2.17,3.38,3.68
2425,2024-10-05,Union Berlin,Dortmund,2,0.4680954761575282,0.21126506668101006,0.32063945716146175,3.43,3.52,2.18,3.77,3.6,2.06
2425,2024-10-05,Werder Bremen,Freiburg,0,0.268131548035135,0.38529863415323473,0.34656981781163027,2.67,3.61,2.62,2.75,3.46,2.67
2425,2024-10-06,Ein Frankfurt,Bayern Munich,1,0.45931691340981656,0.2508500839742787,0.28983300261590467,5.72,4.85,1.52,5.64,4.79,1.55
2425,2024-10-06,Heidenheim,RB Leipzig,0,0.4430840896306845,0.23105793393025853,0.32585797643905684,4.77,4.18,1.7,5.18,4.04,1.69
2425,2024-10-06,Stuttgart,Hoffenheim,1,0.18810478538847597,0.24089291925514356,0.5710022953563804,1.3,6.4,8.25,1.32,6.3,8.55
2425,2024-10-18,Dortmund,St Pauli,2,0.1340698223433797,0.19735246394642725,0.668577713710193,1.31,5.95,10.18,1.3,5.85,10.67
2425,2024-10-19,Bayern Munich,Stuttgart,2,0.15169432674772795,0.12152414632746926,0.7267815269248027,1.36,5.88,7.55,1.3,6.28,9.55
2425,2024-10-19,Freiburg,Augsburg,2,0.1496750874715053,0.26099028401634616,0.5893346285121485,1.74,3.87,4.93,1.69,4.01,5.3
2425,2024-10-19,Hoffenheim,Bochum,2,0.1714652254242011,0.24189732525855798,0.5866374493172409,1.7,4.47,4.45,1.52,4.94,5.89
2425,2024-10-19,Leverkusen,Ein Frankfurt,2,0.15982370560960757,0.1498096050318599,0.6903666893585326,1.45,5.18,6.35,1.47,4.95,6.59
2425,2024-10-19,M'gladbach,Heidenheim,2,0.38307755379520897,0.2654756236709341,0.3514468225338569,1.83,3.77,4.44,1.91,3.79,4.11
2425,2024-10-19,Mainz,RB Leipzig,0,0.3264917698784208,0.2511428135662763,0.42236541655530285,4.27,3.71,1.88,4.09,3.96,1.88
2425,2024-10-20,Kiel,Union Berlin,0,0.3124001999875205,0.19454979583341311,0.49305000417906636,3.48,3.43,2.2,3.83,3.51,2.07
2425,2024-10-20,Wolfsburg,Werder Bremen,0,0.22999865695274443,0.2589671981638739,0.5110341448833817,2.09,3.66,3.55,2.02,3.79,3.67
2425,2024-10-25,Mainz,M'gladbach,1,0.2295108612155655,0.3001244393183052,0.4703646994661294,2.39,3.79,2.89,2.32,3.76,3.02
2425,2024-10-26,Augsburg,Dortmund,2,0.6531446904931351,0.1805130425468136,0.1663422669600513,3.83,3.92,1.93,4.15,4.15,1.83
2425,2024-10-26,RB Leipzig,Freiburg,2,0.15815622136643084,0.18417157122725378,0.6576722074063154,1.75,4.11,4.55,1.83,3.93,4.39
2425,2024-10-26,St Pauli,Wolfsburg,1,0.32870267510509554,0.16330156253637695,0.5079957623585275,2.66,3.47,2.71,2.61,3.45,2.82
2425,2024-10-26,Stuttgart,Kiel,2,0.10183237057839407,0.20589692106535826,0.6922707083562477,1.23,7.21,11.08,1.2,7.69,13.72
2425,2024-10-26,Werder Bremen,Leverkusen,1,0.5739687771469447,0.12144143778984201,0.3045897850632133,5.84,4.9,1.51,6.48,5.2,1.46
2425,2024-10-27,Bochum,Bayern Munich,0,0.6497393742667201,0.15082801375712898,0.19943261197615098,14.33,9.86,1.15,17.88,9.51,1.13
2425,2024-10-27,Heidenheim,Hoffenheim,1,0.3527214904548981,0.28023832584725916,0.36704018369784275,2.32,3.68,3.03,2.88,3.38,2.6
2425,2024-10-27,Union Berlin,Ein Frankfurt,1,0.24407577280333767,0.304590503460045,0.4513337237366173,2.63,3.32,2.84,2.55,3.22,3.08
2425,2024-11-01,Leverkusen,Stuttgart,1,0.19408090118807242,0.1948277251569217,0.6110913736550058,1.57,4.87,5.29,1.63,4.55,5.05
2425,2024-11-02,Bayern Munich,Union Berlin,2,0.09101345576491607,0.10562222364992697,0.8033643205851569,1.17,8.24,15.58,1.15,8.88,19.22
2425,2024-11-02,Dortmund,RB Leipzig,2,0.2878175478128321,0.25143226451354844,0.4607501876736194,2.25,3.69,3.15,2.19,3.84,3.21
2425,2024-11-02,Ein Frankfurt,Bochum,2,0.1756334085214813,0.22205139468094512,0.6023151967975736,1.34,6.0,7.96,1.46,4.95,6.59
2425,2024-11-02,Hoffenheim,St Pauli,0,0.21557679292933557,0.24269917337228647,0.541724033698378,1.88,3.9,4.02,1.89,3.86,4.12
2425,2024-11-02,Kiel,Heidenheim,2,0.2608056617695326,0.2716047579904227,0.4675895802400447,2.82,3.52,2.54,2.5,3.39,3.0
2425,2024-11-02,Wolfsburg,Augsburg,1,0.19511407129672811,0.23298051091041072,0.5719054177928611,2.01,3.86,3.59,2.1,3.59,3.67
2425,2024-11-03,Freiburg,Mainz,1,0.2856867956407573,0.220006071178192,0.4943071331810509,1.7,3.9,5.21,1.77,3.78,4.98
2425,2024-11-03,M'gladbach,Werder Bremen,2,0.505814938251786,0.17605354266662554,0.3181315190815884,2.14,3.89,3.22,2.34,3.73,3.01
2425,2024-11-08,Union Berlin,Freiburg,1,0.24817123173974417,0.2707126737105741,0.48111609454968174,2.55,3.19,3.11,2.48,3.25,3.16
2425,2024-11-09,Bochum,Leverkusen,1,0.6237549380869942,0.10431011324476652,0.2719349486682392,10.94,6.8,1.24,11.26,6.81,1.25
2425,2024-11-09,Mainz,Dortmund,2,0.3805392903260206,0.3336243793503807,0.28583633032359884,3.48,3.74,2.08,3.75,3.8,2.01
2425,2024-11-09,RB Leipzig,M'gladbach,1,0.1476146792634716,0.12750672021760778,0.7248786005189207,1.6,4.67,5.11,1.66,4.4,4.94
2425,2024-11-09,St Pauli,Bayern Munich,0,0.6573340588871389,0.17179771145399444,0.17086822965886653,12.45,7.14,1.22,16.12,7.69,1.19
2425,2024-11-09,Werder Bremen,Kiel,2,0.12579203384831827,0.23913986740454402,0.6350680987471378,1.64,4.29,5.15,1.61,4.35,5.53
2425,2024-11-10,Augsburg,Hoffenheim,1,0.4842852664268321,0.24505052794353682,0.27066420562963117,2.11,3.85,3.33,2.18,3.41,3.63
2425,2024-11-10,Heidenheim,Wolfsburg,0,0.2488781130121387,0.223991257560762,0.5271306294270993,2.91,3.27,2.61,2.95,3.29,2.6
2425,2024-11-10,Stuttgart,Ein Frankfurt,0,0.17576012977520275,0.23320833602809415,0.5910315341967032,1.93,4.05,3.72,1.78,3.95,4.54
2425,2024-11-22,Bayern Munich,Augsburg,2,0.06928714785852716,0.12325336048942467,0.8074594916520481,1.12,11.15,21.63,1.11,11.5,23.0
2425,2024-11-23,Dortmund,Freiburg,2,0.14755394934476043,0.1510421525120026,0.701403898143237,1.69,4.18,4.86,1.82,3.87,4.52
2425,2024-11-23,Ein Frankfurt,Werder Bremen,2,0.19616392964695115,0.2126905285406582,0.5911455418123907,1.71,4.24,4.59,1.79,4.13,4.37
2425,2024-11-23,Hoffenheim,RB Leipzig,2,0.5329616726202472,0.1728367992637588,0.2942015281159941,3.49,3.7,2.09,3.21,3.75,2.22
