model,method,policy,threshold,signal_count,unique_matches,roi,roi_ci_lo,roi_ci_hi,avg_odds,avg_edge,closing_price_edge,odds_clv,model_vs_close,max_drawdown,p_mean_signal,y_mean_realized,calibration_gap,share_home,share_draw,share_away
M2_Elo,isotonic,all,0.05,1257,1022,-0.06993635640413683,-0.16310480782297626,0.03237803062302343,4.462649164677805,0.23242112748641885,-0.02666209470731094,-0.01024493968930326,0.27430221261399773,115.76000000000005,0.3562665051515722,0.27128082736674625,0.08498567778482596,0.30787589498806683,0.324582338902148,0.36754176610978523
M2_Elo,isotonic,all,0.06,1201,988,-0.07553705245628643,-0.18049510818508735,0.03109492439273106,4.510641132389676,0.2406966863417695,-0.0269450461458717,-0.010616991137792974,0.28330089746217396,118.02000000000007,0.35591870330890085,0.2672772689425479,0.08864143436635297,0.3130724396336386,0.31973355537052456,0.3671940049958368
M2_Elo,isotonic,all,0.07,1146,954,-0.06999999999999999,-0.1761217661653513,0.033698733384868985,4.554397905759163,0.24914391141764036,-0.026291608792172145,-0.010083040327492179,0.29119465167738534,105.49999999999997,0.3552971391067796,0.26527050610820246,0.09002663299857716,0.3150087260034904,0.31675392670157065,0.3682373472949389
M2_Elo,isotonic,all,0.08,1091,916,-0.0753070577451879,-0.17788965740142212,0.03565109518076595,4.615197066911091,0.257940239259578,-0.026017233146183125,-0.010211236013883096,0.3001506946862798,114.23000000000002,0.35271602900907284,0.2603116406966086,0.09240438831246423,0.3125572868927589,0.3153070577451879,0.3721356553620532
M2_Elo,isotonic,all,0.1,970,828,-0.03885567010309279,-0.16188605843244788,0.08575359994297119,4.743257731958763,0.2789533152939831,-0.025362599678974546,-0.010260354285798528,0.32154425928695474,84.94999999999999,0.34888068223048746,0.2597938144329897,0.08908686779749775,0.30927835051546393,0.311340206185567,0.37938144329896906
M2_Elo,isotonic,one_per,0.02,1123,1123,-0.03399821905609974,-0.142669857524488,0.07181433659839707,4.188628673196794,0.2301065596068472,-0.02599150035199648,-0.009456858009526756,0.2708645516755734,80.12,0.3802415729828398,0.3027604630454141,0.07748110993742569,0.3561887800534283,0.2341941228851291,0.40961709706144256
M2_Elo,isotonic,one_per,0.03,1098,1098,-0.03734061930783244,-0.14595059198542806,0.06263615664845174,4.216985428051002,0.23476940595029983,-0.026427865818513835,-0.010041790070490173,0.27618626276432107,83.31,0.37932439209322694,0.3005464480874317,0.07877794400579524,0.3524590163934426,0.2331511839708561,0.4143897996357013
M2_Elo,isotonic,one_per,0.04,1065,1065,-0.04694835680751174,-0.15355117370892019,0.05468474178403755,4.250713615023474,0.24095834641331199,-0.02625460994302746,-0.010108530205040468,0.28249105554048337,90.23999999999998,0.37887432989784964,0.29671361502347415,0.08216071487437548,0.352112676056338,0.23286384976525823,0.41502347417840374
M2_Elo,isotonic,one_per,0.05,1022,1022,-0.052563600782778865,-0.16123948140900196,0.06991291585127203,4.299774951076321,0.2492249689206314,-0.025967233676562257,-0.010010247277695818,0.29070322454407127,93.20000000000002,0.37749790771880476,0.29060665362035226,0.0868912540984525,0.3532289628180039,0.2299412915851272,0.41682974559686886
M2_Elo,isotonic,one_per,0.06,988,988,-0.05905870445344129,-0.17845647773279352,0.05432262145748979,4.334220647773279,0.25590587669721604,-0.026053269287943943,-0.010174698120290687,0.29774321558826095,93.45999999999998,0.37712095917802707,0.2874493927125506,0.08967156646547647,0.3562753036437247,0.22874493927125505,0.4149797570850202
M2_Elo,isotonic,one_per,0.07,954,954,-0.060524109014675045,-0.17519051362683438,0.05439019916142555,4.370020964360587,0.26271049956785003,-0.026272203778372052,-0.010496905922804322,0.3051255079954919,94.13,0.376236307265477,0.2840670859538784,0.0921692213115986,0.3553459119496855,0.22851153039832284,0.4161425576519916
M2_Elo,isotonic,one_per,0.08,916,916,-0.06053493449781661,-0.17572762008733625,0.06451009825327511,4.439650655021834,0.2705325842919801,-0.026293731076862805,-0.010816493848929909,0.3133601375050083,98.83999999999997,0.3722661053272183,0.2794759825327511,0.09279012279446724,0.34934497816593885,0.23034934497816595,0.4203056768558952
M2_Elo,isotonic,one_per,0.1,828,828,-0.034746376811594204,-0.1631989734299517,0.10233152173913043,4.556231884057971,0.28977681084993334,-0.025343887286526236,-0.010616988661071422,0.3324785342025823,80.45000000000002,0.3678345989940408,0.27657004830917875,0.09126455068486206,0.3442028985507246,0.22705314009661837,0.428743961352657
M3_LGBM_dmwd,uncalibrated,all,0.02,1665,1195,0.021165165165165162,-0.07183528557546967,0.10716744229337302,5.061177177177178,0.38545727799550583,-0.020987712681032663,-0.004684541381771363,0.42413707164121733,53.590000000000025,0.33260479776890983,0.26366366366366367,0.06894113410524616,0.3267267267267267,0.3687687687687688,0.3045045045045045
M3_LGBM_dmwd,uncalibrated,all,0.03,1614,1181,0.017571251548946704,-0.07634064267990075,0.11260521863563497,5.106412639405204,0.3968504133060949,-0.020802651077240702,-0.00454079583619181,0.4356835168907934,52.370000000000026,0.3327756093605334,0.26084262701363076,0.07193298234690265,0.32837670384138784,0.36617100371747213,0.30545229244114
M3_LGBM_dmwd,uncalibrated,all,0.04,1567,1167,0.027951499680918947,-0.07257348261206374,0.12860552630690628,5.15620931716656,0.40771949974595395,-0.020832211172671408,-0.004702321218186959,0.44699283605326157,54.01000000000001,0.33228974149012835,0.2610082961072112,0.07128144538291714,0.32801531589023614,0.36502871729419273,0.30695596681557114
M3_LGBM_dmwd,uncalibrated,all,0.05,1518,1146,0.03424901185770751,-0.0640435962209434,0.1335307358138069,5.221251646903821,0.41943079282859824,-0.02044435248573018,-0.004474780320527994,0.45868778600040966,57.64000000000001,0.3304611798735511,0.2602108036890646,0.07025037618448654,0.32674571805006586,0.3682476943346509,0.30500658761528326
M3_LGBM_dmwd,uncalibrated,all,0.06,1474,1134,0.03419945725915875,-0.0751836083873993,0.13737944278617864,5.273772048846675,0.4302939605493985,-0.020486638487230115,-0.004732360063212598,0.46992573792083686,63.99,0.3292624779798486,0.2564450474898236,0.07281743049002498,0.3256445047489824,0.3677069199457259,0.3066485753052917
M3_LGBM_dmwd,uncalibrated,all,0.07,1418,1107,0.03991537376586742,-0.0603675074683988,0.14340555417008533,5.344421720733428,0.44469078908203113,-0.02043466546737093,-0.004973105806619008,0.48475423888445324,57.62000000000001,0.3286286668266901,0.2552891396332863,0.07333952719340381,0.32581100141043723,0.3638928067700987,0.31029619181946405
M3_LGBM_dmwd,uncalibrated,all,0.08,1377,1083,0.041982570806100204,-0.059361160844831146,0.15157095116910094,5.402745098039215,0.45569371967605177,-0.02004724392205071,-0.004623324302115213,0.4956706042826808,54.24000000000001,0.32663872902059743,0.25054466230936817,0.07609406671122926,0.3202614379084967,0.3674655047204067,0.31227305737109656
M3_LGBM_dmwd,uncalibrated,all,0.1,1290,1021,0.06481395348837209,-0.04419460708524489,0.18550525877348453,5.532937984496124,0.48040485965215807,-0.02007897242208169,-0.0053997112670303,0.5211838597152985,50.33999999999999,0.32434024334086853,0.2503875968992248,0.07395264644164373,0.3147286821705426,0.36589147286821705,0.31937984496124033
M3_LGBM_dmwd,uncalibrated,one_per,0.02,1195,1195,0.0854142259414226,-0.03178682008368203,0.20685251046025102,5.041765690376569,0.4495267701618557,-0.020055030190581222,-0.003132898916983128,0.4892077898189617,39.47,0.3515068570076198,0.28368200836820084,0.06782484863941896,0.3757322175732218,0.27866108786610877,0.34560669456066945
M3_LGBM_dmwd,uncalibrated,one_per,0.03,1181,1181,0.08130397967823878,-0.038586790855207456,0.21190707027942418,5.060338696020322,0.4545666454442445,-0.01988931379211909,-0.0029762218576161446,0.494175930360984,40.15999999999997,0.3514849936454418,0.2819644369178662,0.06952055672757557,0.37510584250635054,0.2768839966130398,0.34801016088060965
M3_LGBM_dmwd,uncalibrated,one_per,0.04,1167,1167,0.08400171379605825,-0.03536418166238216,0.2139865038560411,5.080685518423308,0.45961848232384434,-0.019836787197426965,-0.002986663523582763,0.49938040072245227,43.24999999999997,0.3513171923230474,0.2810625535561268,0.07025463876692062,0.37532133676092544,0.2759211653813196,0.34875749785775495
M3_LGBM_dmwd,uncalibrated,one_per,0.05,1146,1146,0.09209424083769632,-0.031173211169284468,0.22069219022687606,5.118551483420594,0.4672151713102658,-0.019537122030654847,-0.002765819382769345,0.5069452530597068,44.04999999999998,0.35019634098239283,0.28184991273996507,0.06834642824242776,0.3743455497382199,0.2766143106457243,0.34904013961605584
M3_LGBM_dmwd,uncalibrated,one_per,0.06,1134,1134,0.08074955908289241,-0.04184876543209874,0.2066501322751323,5.144876543209875,0.47156814375411077,-0.019550580597379637,-0.0029793060558034137,0.511465131196225,49.329999999999984,0.34922559904178613,0.2760141093474427,0.07321148969434343,0.37213403880070545,0.2760141093474427,0.35185185185185186
M3_LGBM_dmwd,uncalibrated,one_per,0.07,1107,1107,0.08874435411020777,-0.03340582655826559,0.21649932249322493,5.198355916892502,0.48148837313053156,-0.019084532371413273,-0.0027489342172884444,0.5212111274072954,45.69,0.3477744884572732,0.2755194218608853,0.07225506659638792,0.3721770551038844,0.27371273712737126,0.35411020776874436
M3_LGBM_dmwd,uncalibrated,one_per,0.08,1083,1083,0.08686057248384117,-0.042038781163434895,0.21741989843028622,5.25174515235457,0.49049968276393674,-0.018793393998708375,-0.002611641462372473,0.5302700830479878,44.059999999999974,0.34536602112995096,0.2696214219759926,0.07574459915395837,0.3656509695290859,0.2760849492151431,0.358264081255771
M3_LGBM_dmwd,uncalibrated,one_per,0.1,1021,1021,0.10322233104799217,-0.033851371204701254,0.2500871694417238,5.369598432908913,0.5148683182296867,-0.018439332861342545,-0.0029407813404342302,0.5550428303020244,36.34,0.3430309904418939,0.267384916748286,0.07564607369360787,0.3604309500489716,0.2732615083251714,0.366307541625857
M3_LGBM_dmwd,platt,all,0.02,1616,1182,-0.026095297029702966,-0.11662080815444778,0.06982164113511527,5.4003527227722765,0.5024515372019921,-0.01891959008024895,-0.005409216483108917,0.5409175070482747,90.82999999999998,0.3124913507374131,0.22896039603960397,0.0835309546978091,0.25185643564356436,0.27103960396039606,0.4771039603960396
M3_LGBM_dmwd,platt,all,0.03,1562,1161,-0.04136363636363637,-0.14505995164465946,0.05907167116172207,5.469122919334187,0.518947145067576,-0.019037479041373453,-0.006057222026288918,0.5580828081154674,104.18,0.3119233527933941,0.22215108834827144,0.08977226444512268,0.25160051216389245,0.264404609475032,0.4839948783610755
M3_LGBM_dmwd,platt,all,0.04,1502,1134,-0.04211051930758987,-0.13821896057921593,0.05703821540806266,5.548701731025299,0.5382804366362695,-0.019221184519213456,-0.006689081142750156,0.5782719606913432,89.67999999999998,0.3113840495093928,0.21904127829560585,0.09234277121378695,0.24900133155792276,0.2583222370173103,0.49267643142476697
M3_LGBM_dmwd,platt,all,0.05,1461,1115,-0.03401779603011636,-0.13508131830601092,0.0752143783663066,5.6009787816564005,0.5521217635392311,-0.019097950341375267,-0.00686815760356208,0.5923703500779443,81.77,0.3113523297679064,0.2190280629705681,0.0923242667973383,0.2511978097193703,0.25051334702258726,0.49828884325804246
M3_LGBM_dmwd,platt,all,0.06,1406,1084,-0.02665718349928874,-0.14135032702019945,0.08274341430918132,5.6831578947368415,0.5715667090642534,-0.018843389075578625,-0.00707024426159693,0.6120836732366853,73.92000000000002,0.31050559458352117,0.21692745376955902,0.09357814081396215,0.25177809388335703,0.2453769559032717,0.5028449502133713
M3_LGBM_dmwd,platt,all,0.07,1356,1050,-0.04177728613569322,-0.1545760762186096,0.0861239599040174,5.768399705014749,0.5902375269470584,-0.01915059111805761,-0.007811420073246167,0.6316626983945042,90.53,0.3093494455313191,0.20943952802359883,0.09990991750772027,0.2485250737463127,0.2411504424778761,0.5103244837758112
M3_LGBM_dmwd,platt,all,0.08,1305,1017,-0.04452873563218391,-0.1488362566916917,0.07806845323309376,5.860260536398468,0.6103847757204437,-0.019000497792409327,-0.008006474920043388,0.6522404885858804,99.00999999999999,0.30801208567153354,0.2053639846743295,0.10264810099720403,0.24597701149425288,0.23601532567049807,0.518007662835249
M3_LGBM_dmwd,platt,all,0.1,1224,965,-0.03864379084967321,-0.15596053606505655,0.07980995972227316,6.001928104575163,0.6448663998642701,-0.018594647729908542,-0.008005219321615372,0.6872684981777334,103.08999999999999,0.3073446096018675,0.20098039215686275,0.10636421744500474,0.24591503267973855,0.2238562091503268,0.5302287581699346
M3_LGBM_dmwd,platt,one_per,0.02,1182,1182,-0.04769035532994924,-0.1650266497461929,0.0787758037225042,5.350279187817258,0.5836069167592682,-0.018209915864250924,-0.006838883265546571,0.6242644167232354,94.09,0.337266764796871,0.233502538071066,0.10376422672580501,0.32656514382402707,0.04314720812182741,0.6302876480541455
M3_LGBM_dmwd,platt,one_per,0.03,1161,1161,-0.05696813092161928,-0.18015051679586563,0.0698841515934539,5.386304909560724,0.5936954708589748,-0.018534135551399045,-0.007583992655398865,0.6350439556966695,93.96000000000001,0.3372293686344395,0.22997416020671835,0.10725520842772113,0.32558139534883723,0.037037037037037035,0.6373815676141258
M3_LGBM_dmwd,platt,one_per,0.04,1134,1134,-0.050740740740740746,-0.1698099647266314,0.07390432098765427,5.445423280423281,0.6069972920756999,-0.0184391861577773,-0.0076619547773446595,0.6486886629008795,88.12,0.3361551528344411,0.2292768959435626,0.10687825689087849,0.31922398589065254,0.037037037037037035,0.6437389770723104
M3_LGBM_dmwd,platt,one_per,0.05,1115,1115,-0.039506726457399104,-0.15747197309417038,0.09458408071748876,5.485587443946189,0.6165753237594738,-0.018556202647997837,-0.007999640022497813,0.6586412504506919,83.70000000000002,0.33555814424207353,0.2304932735426009,0.10506487069947262,0.3201793721973094,0.034080717488789235,0.6457399103139013
M3_LGBM_dmwd,platt,one_per,0.06,1084,1084,-0.03861623616236162,-0.16297578413284133,0.08893404059040586,5.555239852398524,0.6326178061928354,-0.018018264216921247,-0.007781189827237963,0.6745672823690594,83.39,0.3344698987659787,0.22693726937269373,0.10753262939328498,0.3219557195571956,0.03136531365313653,0.6466789667896679
M3_LGBM_dmwd,platt,one_per,0.07,1050,1050,-0.05778095238095239,-0.18504690476190475,0.08835309523809524,5.636895238095238,0.6509841719357831,-0.01839858691666249,-0.008578236203040976,0.6939029148338142,97.82,0.3332461216830414,0.2180952380952381,0.11515088358780332,0.3161904761904762,0.02666666666666667,0.6571428571428571
M3_LGBM_dmwd,platt,one_per,0.08,1017,1017,-0.05367748279252705,-0.17613815142576206,0.08284832841691246,5.725181907571288,0.6696802210704287,-0.018193088211996937,-0.008592225706392344,0.7128939875342648,98.84999999999998,0.3313920594414548,0.2153392330383481,0.11605282640310668,0.31170108161258603,0.025565388397246803,0.6627335299901671
M3_LGBM_dmwd,platt,one_per,0.1,965,965,-0.0503316062176166,-0.1859694300518135,0.0871593264248704,5.858518134715026,0.7009335682869586,-0.01775333155800265,-0.008408103289406927,0.7445006736259311,100.13,0.3298574884097315,0.21036269430051813,0.11949479410921338,0.3077720207253886,0.02072538860103627,0.6715025906735751
M3_LGBM_dmwd,isotonic,all,0.02,1546,1200,0.0009637774902975295,-0.08481780309380764,0.0979816942627246,4.774036222509702,0.41936856098235614,-0.025346669092880598,-0.009336228479088176,0.46577589465073194,68.87,0.3838129235067724,0.2833117723156533,0.10050115119111908,0.19857697283311773,0.3014230271668823,0.5
M3_LGBM_dmwd,isotonic,all,0.03,1506,1185,0.00244355909694556,-0.0922270234785295,0.10148701138148258,4.806766268260292,0.4298563485504329,-0.025550586967311762,-0.009911005718195821,0.4768990321744232,66.54000000000002,0.38443843390189036,0.2815405046480744,0.10289792925381597,0.19853917662682602,0.2954847277556441,0.5059760956175299
M3_LGBM_dmwd,isotonic,all,0.04,1473,1170,0.0028173794976239005,-0.09594031292603954,0.10382043161498093,4.846775288526816,0.43870764220679875,-0.02525095281990332,-0.009810799095039074,0.48577416179814736,62.010000000000005,0.38398606525077744,0.2790224032586558,0.10496366199212165,0.19212491513917176,0.29463679565512557,0.5132382892057027
M3_LGBM_dmwd,isotonic,all,0.05,1442,1155,0.0022538141470180356,-0.08935245646691657,0.10081049318248858,4.879674063800278,0.4471677443865723,-0.02521805123989394,-0.010017838620130852,0.4945100128912099,60.61,0.3840887042075557,0.2780859916782247,0.10600271252933102,0.18793342579750347,0.29542302357836336,0.5166435506241331
M3_LGBM_dmwd,isotonic,all,0.06,1413,1146,0.0025760792639773536,-0.0956346621245643,0.10142553086138187,4.902215145081387,0.45522340272165607,-0.025473378013161595,-0.010498448424094621,0.5031588021936859,61.36999999999999,0.38520906323091664,0.2774239207360226,0.10778514249489402,0.18966737438075018,0.2894550601556971,0.5208775654635527
M3_LGBM_dmwd,isotonic,all,0.07,1388,1134,-0.0014409221902017188,-0.09977272808267997,0.10363941528465166,4.921037463976945,0.4622652808612163,-0.025536659402083085,-0.010747616388168114,0.510544949432606,66.54999999999998,0.38579051158260275,0.276657060518732,0.10913345106387073,0.18804034582132564,0.28746397694524495,0.5244956772334294
M3_LGBM_dmwd,isotonic,all,0.08,1358,1116,0.003608247422680432,-0.10145078273396992,0.11787539398514195,4.957628865979381,0.4708261896080006,-0.025192832687655355,-0.010566478051720016,0.5190179859604122,66.05999999999999,0.3854511665160147,0.27540500736377027,0.11004615915224442,0.187039764359352,0.28718703976435933,0.5257731958762887
M3_LGBM_dmwd,isotonic,all,0.1,1297,1081,0.013600616808018507,-0.09149594738843325,0.1235533696248121,5.0259136468774095,0.4887955277075639,-0.024604411419663536,-0.010236445874496696,0.5369285766810257,54.43000000000001,0.38547673687355855,0.2744795682343871,0.11099716863917147,0.18350038550501158,0.28835774865073244,0.5281418658442559
M3_LGBM_dmwd,isotonic,one_per,0.02,1200,1200,-0.010841666666666671,-0.12069958333333333,0.09085270833333332,4.556183333333333,0.4765911794106408,-0.02571977670946658,-0.009732564562352865,0.5244930279434267,85.11000000000001,0.4065536918460813,0.2866666666666667,0.11988702517941463,0.23083333333333333,0.2275,0.5416666666666666
M3_LGBM_dmwd,isotonic,one_per,0.03,1185,1185,-0.013291139240506329,-0.1264772151898734,0.09870759493670883,4.579594936708861,0.4823146372865574,-0.025698410736570462,-0.00992494578488141,0.5304234138382603,85.85000000000005,0.4059054841858185,0.2843881856540084,0.12151729853181009,0.22869198312236286,0.2270042194092827,0.5443037974683544
M3_LGBM_dmwd,isotonic,one_per,0.04,1170,1170,-0.010230769230769217,-0.11972863247863248,0.10554764957264955,4.609128205128205,0.48803600493951527,-0.02543722193985062,-0.00978926615256464,0.5360928700578663,82.36000000000001,0.4047990117552267,0.28376068376068375,0.12103832799454295,0.2222222222222222,0.2299145299145299,0.5478632478632479
M3_LGBM_dmwd,isotonic,one_per,0.05,1155,1155,-0.009116883116883117,-0.11283290043290044,0.10728658008658008,4.630389610389611,0.4937844207963347,-0.025289612019945357,-0.00977789698530686,0.541867303890283,81.42000000000002,0.40483227565851027,0.2831168831168831,0.12171539254162717,0.21818181818181817,0.23116883116883116,0.5506493506493506
M3_LGBM_dmwd,isotonic,one_per,0.06,1146,1146,-0.011195462478184978,-0.11901221640488657,0.0985462478184991,4.638141361256544,0.49723034176584213,-0.025659466097040038,-0.010236692398165603,0.5458135201894382,81.32000000000001,0.4052083926276717,0.28184991273996507,0.12335847988770665,0.2181500872600349,0.22949389179755672,0.5523560209424084
M3_LGBM_dmwd,isotonic,one_per,0.07,1134,1134,-0.00862433862433862,-0.1159534832451499,0.10345943562610224,4.646022927689595,0.5018147333996631,-0.02578449067976348,-0.010422628267259275,0.5507402890547597,85.39,0.4061073334900756,0.2830687830687831,0.12303855042129253,0.21516754850088182,0.2275132275132275,0.5573192239858906
M3_LGBM_dmwd,isotonic,one_per,0.08,1116,1116,-0.004229390681003583,-0.11109744623655915,0.11587612007168459,4.665663082437275,0.5086977203504165,-0.025467755493523706,-0.01021731009385609,0.5574653372681707,83.12,0.40691631398387584,0.2831541218637993,0.12376219212007655,0.21415770609318996,0.22670250896057348,0.5591397849462365
M3_LGBM_dmwd,isotonic,one_per,0.1,1081,1081,-0.002775208140610559,-0.11509574468085107,0.12266558741905642,4.727659574468086,0.5223199630245731,-0.024864117117151665,-0.009846899119208434,0.5709351765201318,77.2,0.40554768798912927,0.2802960222016651,0.12525166578746416,0.20906567992599445,0.22849213691026826,0.5624421831637373
M4_LGBM,uncalibrated,all,0.02,1681,1192,0.030945865556216545,-0.06054047795843877,0.12506909292563628,5.024193932183224,0.37743700841305566,-0.02105816248165431,-0.004656423246740234,0.416393123960486,62.870000000000005,0.33610973022932344,0.27007733491969066,0.06603239530963279,0.33135038667459843,0.3604997025580012,0.30814991076740034
M4_LGBM,uncalibrated,all,0.03,1621,1176,0.04219617520049352,-0.04734380486253847,0.14419113983869455,5.090259099321406,0.39046365129059746,-0.02108402626142488,-0.0050714889316068575,0.42994750677340565,65.67999999999998,0.335115617016555,0.26958667489204197,0.06552894212451305,0.32942628007402835,0.3596545342381246,0.310919185687847
M4_LGBM,uncalibrated,all,0.04,1568,1153,0.036345663265306125,-0.06128309735853628,0.13779235012905805,5.148501275510204,0.40247519320749964,-0.021712285122010577,-0.00592028893614032,0.442958766776836,65.08999999999997,0.3342749786723495,0.2659438775510204,0.06833110112132912,0.3309948979591837,0.3590561224489796,0.30994897959183676
M4_LGBM,uncalibrated,all,0.05,1514,1125,0.04661822985468957,-0.05183901925630809,0.1448625715732613,5.213414795244385,0.4152249584751649,-0.02118909555520681,-0.00567134972580914,0.4556207378500137,54.70000000000001,0.3327721169053665,0.2655217965653897,0.0672503203399768,0.3289299867899604,0.35931307793923384,0.31175693527080584
M4_LGBM,uncalibrated,all,0.06,1461,1102,0.04526351813826146,-0.05813043538341598,0.14537029615986133,5.265379876796714,0.42827589557613965,-0.021165776574449357,-0.005947973658965898,0.4690924894552268,50.28000000000001,0.332593818583447,0.2614647501711157,0.0711290684123313,0.3319644079397673,0.35660506502395617,0.31143052703627655
M4_LGBM,uncalibrated,all,0.07,1429,1090,0.05051784464660602,-0.05583288352676705,0.15563664530560423,5.2969139258222535,0.436425487231682,-0.02070910684431226,-0.005492774499253188,0.4770532317833458,48.53,0.3327907024950687,0.2617214835549335,0.07106921894013518,0.3337998600419874,0.35339398180545833,0.31280615815255425
M4_LGBM,uncalibrated,all,0.08,1385,1063,0.04378339350180507,-0.06221665612866114,0.15093500686887676,5.365054151624549,0.44789659183718505,-0.02047588544428662,-0.0055298065505540875,0.48864177360049144,48.879999999999995,0.3305974108675121,0.2555956678700361,0.07500174299747597,0.33140794223826714,0.35306859205776175,0.3155234657039711
M4_LGBM,uncalibrated,all,0.1,1292,1013,0.058421052631578964,-0.0548254171319257,0.16786904427955238,5.497051083591332,0.4737404013835055,-0.020527345863087212,-0.006128557163030405,0.5153470078229809,45.400000000000006,0.32910210996651984,0.25541795665634676,0.07368415331017308,0.3219814241486068,0.35526315789473684,0.32275541795665635
M4_LGBM,uncalibrated,one_per,0.02,1192,1192,0.06578859060402684,-0.056531459731543596,0.18422588087248318,5.003531879194631,0.4406604975429242,-0.019890391222367756,-0.003047738284193572,0.480028269830993,53.919999999999945,0.3584505015422278,0.28859060402684567,0.06985989751538213,0.3951342281879195,0.24664429530201343,0.35822147651006714
M4_LGBM,uncalibrated,one_per,0.03,1176,1176,0.06700680272108843,-0.04501381802721088,0.1993005952380952,5.033061224489796,0.44630575934886924,-0.019866955762327866,-0.003232235949420508,0.4858788116270417,54.85999999999997,0.35768118495232426,0.28741496598639454,0.07026621896592972,0.39285714285714285,0.24489795918367346,0.3622448979591837
M4_LGBM,uncalibrated,one_per,0.04,1153,1153,0.06799653078924545,-0.05318777103209019,0.1948510407632264,5.074232437120555,0.4545140938168184,-0.019862672784452702,-0.0033719955550224902,0.49440490354183003,53.06999999999998,0.3568145650027084,0.2862098872506505,0.07060467775205792,0.39288811795316564,0.24371205550737207,0.3633998265394623
M4_LGBM,uncalibrated,one_per,0.05,1125,1125,0.07702222222222223,-0.048524444444444446,0.20211199999999999,5.125404444444444,0.464692991051139,-0.019517953121461123,-0.0032085505441158233,0.5046091148383013,49.11999999999995,0.3553060865399794,0.2853333333333333,0.06997275320664609,0.39022222222222225,0.24533333333333332,0.36444444444444446
M4_LGBM,uncalibrated,one_per,0.06,1102,1102,0.07731397459165155,-0.0461043557168784,0.2045995916515426,5.160943738656987,0.4732283576505089,-0.019523535452380683,-0.0034412799706347785,0.5134231523628201,50.19999999999996,0.354477061464918,0.2822141560798548,0.07226290538506319,0.39019963702359345,0.24591651542649728,0.36388384754990927
M4_LGBM,uncalibrated,one_per,0.07,1090,1090,0.07787155963302753,-0.050657798165137616,0.200255504587156,5.178568807339449,0.4777288248160186,-0.019124700220569852,-0.0029640771691554994,0.5176346842122501,50.17999999999995,0.35465033500941956,0.281651376146789,0.07299895886263058,0.39174311926605504,0.24587155963302754,0.3623853211009174
M4_LGBM,uncalibrated,one_per,0.08,1063,1063,0.078137347130762,-0.0519442615239887,0.2170531514581373,5.242812793979304,0.48796422255157496,-0.01847225495660933,-0.0024411186135672195,0.5274727663753056,46.39999999999996,0.3516775272732216,0.27657572906867356,0.07510179820454804,0.3885230479774224,0.24741298212605833,0.3640639698965193
M4_LGBM,uncalibrated,one_per,0.1,1013,1013,0.07345508390918067,-0.05956663376110563,0.20607403751233955,5.334758144126358,0.5076688574215138,-0.018521347383265913,-0.0027847193897499014,0.5477788857516971,42.55999999999996,0.35009454705172877,0.2724580454096742,0.07763650164205455,0.3810463968410661,0.25074037512339586,0.368213228035538
M4_LGBM,platt,all,0.02,1600,1180,-0.033424999999999996,-0.1302843965937392,0.06702284581632711,5.41209375,0.5118229661966397,-0.01976196851410848,-0.006744046736587464,0.5516172377746339,99.44999999999999,0.31409452387446085,0.226875,0.08721952387446086,0.2525,0.265,0.4825
M4_LGBM,platt,all,0.03,1558,1157,-0.03557766367137354,-0.12839124453948153,0.06427272643424858,5.463709884467265,0.5249388082474725,-0.019980378110765893,-0.007287101280684784,0.565319320498909,97.47,0.3138834732822696,0.2246469833119384,0.08923648997033123,0.251604621309371,0.2625160462130937,0.4858793324775353
M4_LGBM,platt,all,0.04,1508,1135,-0.02893899204244032,-0.1255752900168836,0.06849268810421552,5.531591511936339,0.5411890958978778,-0.01969365443362359,-0.007265457722122804,0.581807140991192,98.28999999999999,0.31352722850092596,0.22413793103448276,0.0893892974664432,0.2539787798408488,0.25596816976127323,0.490053050397878
M4_LGBM,platt,all,0.05,1462,1105,-0.03844733242134064,-0.1484832926217546,0.07179338490000728,5.6012448700410395,0.5568106158490235,-0.019625458329658518,-0.007495475091204551,0.597874598128665,96.28,0.3125404696596296,0.21819425444596444,0.09434621521366518,0.253077975376197,0.25376196990424077,0.49316005471956226
M4_LGBM,platt,all,0.06,1425,1088,-0.039143859649122814,-0.14394682476842915,0.07183493782337066,5.653719298245614,0.5698420972114989,-0.019552800513849194,-0.007632891241202399,0.6112399490515393,104.28999999999998,0.31218568138507075,0.21543859649122807,0.09674708489384268,0.2554385964912281,0.24771929824561403,0.4968421052631579
M4_LGBM,platt,all,0.07,1375,1062,-0.04565818181818182,-0.1474117783510684,0.07336942670420941,5.734916363636364,0.5881917459647239,-0.019584074791431146,-0.008088697633863764,0.6302190063394538,106.66000000000001,0.3110488750062281,0.2109090909090909,0.10013978409713717,0.25236363636363635,0.2421818181818182,0.5054545454545455
M4_LGBM,platt,all,0.08,1321,1024,-0.033353520060560186,-0.14399594796359716,0.08171383506509625,5.83113550340651,0.6091646134196893,-0.019218882759042426,-0.008071876393183568,0.6514748261250138,97.82,0.30942770453263846,0.21196063588190764,0.09746706865073082,0.2513247539742619,0.23618470855412566,0.5124905374716124
