fold,date,home_team,away_team,y,is_promoted,promoted_idx,p0_p_away,p0_p_draw,p0_p_home,p1_p_away,p1_p_draw,p1_p_home,p2_p_away,p2_p_draw,p2_p_home,p4_p_away,p4_p_draw,p4_p_home,e0_p_away,e0_p_draw,e0_p_home,e1_p_away,e1_p_draw,e1_p_home,suppressed_p3
2021,2020-09-26,Augsburg,Dortmund,2,False,0,0.6203832312222816,0.20778889092714767,0.17182787785057074,0.6203832312222816,0.20778889092714767,0.17182787785057074,0.6203832312222816,0.20778889092714767,0.17182787785057074,0.6203832312222816,0.20778889092714767,0.17182787785057074,0.633398717709153,0.11928982804089083,0.24731145424995618,0.633398717709153,0.11928982804089083,0.24731145424995618,False
2021,2020-09-26,Bielefeld,FC Koln,2,True,2,0.3,0.26,0.44,0.2274412921507698,0.10612857562611076,0.6664301322231194,0.23469716293569282,0.12151571806349969,0.6437871190008075,0.26721436274702903,0.2555242293341162,0.47726140791885474,0.2274412921507698,0.10612857562611076,0.6664301322231194,0.2274412921507698,0.10612857562611076,0.6664301322231194,True
2021,2020-09-26,Leverkusen,RB Leipzig,1,False,0,0.4090186041274502,0.26211504513505907,0.32886635073749065,0.4090186041274502,0.26211504513505907,0.32886635073749065,0.4090186041274502,0.26211504513505907,0.32886635073749065,0.4090186041274502,0.26211504513505907,0.32886635073749065,0.34981156891617726,0.230493581594126,0.4196948494896967,0.34981156891617726,0.230493581594126,0.4196948494896967,False
2021,2020-09-26,M'gladbach,Union Berlin,1,False,0,0.15678553928875022,0.24023221544523957,0.6029822452660102,0.15678553928875022,0.24023221544523957,0.6029822452660102,0.15678553928875022,0.24023221544523957,0.6029822452660102,0.15678553928875022,0.24023221544523957,0.6029822452660102,0.17085960391765928,0.07429021298160356,0.7548501831007371,0.17085960391765928,0.07429021298160356,0.7548501831007371,False
2021,2020-09-26,Mainz,Stuttgart,0,True,2,0.24705363049156037,0.29607219446816985,0.4568741750402697,0.30326447534795875,0.16607317102498564,0.5306623536270556,0.29764339086231895,0.1790730733693041,0.523283535768377,0.3402428722489352,0.28542776572774176,0.37432936202332306,0.30326447534795875,0.16607317102498564,0.5306623536270556,0.30326447534795875,0.16607317102498564,0.5306623536270556,True
2021,2020-09-26,Schalke 04,Werder Bremen,0,False,0,0.3265922877475697,0.2911271960680294,0.38228051618440095,0.3265922877475697,0.2911271960680294,0.38228051618440095,0.3265922877475697,0.2911271960680294,0.38228051618440095,0.3265922877475697,0.2911271960680294,0.38228051618440095,0.29977375919351046,0.1625459988246472,0.5376802419818424,0.29977375919351046,0.1625459988246472,0.5376802419818424,False
2021,2020-09-27,Freiburg,Wolfsburg,1,False,0,0.3564820021840211,0.2952620300820628,0.34825596773391615,0.3564820021840211,0.2952620300820628,0.34825596773391615,0.3564820021840211,0.2952620300820628,0.34825596773391615,0.3564820021840211,0.2952620300820628,0.34825596773391615,0.34428357859341485,0.2200859201714417,0.43563050123514346,0.34428357859341485,0.2200859201714417,0.43563050123514346,False
2021,2020-09-27,Hoffenheim,Bayern Munich,2,False,0,0.6355694489927508,0.20437026383302373,0.16006028717422544,0.6355694489927508,0.20437026383302373,0.16006028717422544,0.6355694489927508,0.20437026383302373,0.16006028717422544,0.6355694489927508,0.20437026383302373,0.16006028717422544,0.6443483919057494,0.11483962982848404,0.24081197826576653,0.6443483919057494,0.11483962982848404,0.24081197826576653,False
2021,2020-10-02,Union Berlin,Mainz,2,False,0,0.31644496719861365,0.28995509245094975,0.39359994035043666,0.31644496719861365,0.28995509245094975,0.39359994035043666,0.31644496719861365,0.28995509245094975,0.39359994035043666,0.31644496719861365,0.28995509245094975,0.39359994035043666,0.2996509289952886,0.16242387761768398,0.5379251933870274,0.2996509289952886,0.16242387761768398,0.5379251933870274,False
2021,2020-10-03,Dortmund,Freiburg,2,False,0,0.11845013991644332,0.18740318900445097,0.6941466710791058,0.11845013991644332,0.18740318900445097,0.6941466710791058,0.11845013991644332,0.18740318900445097,0.6941466710791058,0.11845013991644332,0.18740318900445097,0.6941466710791058,0.14883744684566305,0.06350860943884498,0.787653943715492,0.14883744684566305,0.06350860943884498,0.787653943715492,False
2021,2020-10-03,Ein Frankfurt,Hoffenheim,2,False,0,0.3763445586069183,0.25461252636094384,0.3690429150321379,0.3763445586069183,0.25461252636094384,0.3690429150321379,0.3763445586069183,0.25461252636094384,0.3690429150321379,0.3763445586069183,0.25461252636094384,0.3690429150321379,0.35048448461375337,0.23185524045449393,0.41766027493175273,0.35048448461375337,0.23185524045449393,0.41766027493175273,False
2021,2020-10-03,FC Koln,M'gladbach,0,False,0,0.4935584782796515,0.25179165874397336,0.25464986297637515,0.4935584782796515,0.25179165874397336,0.25464986297637515,0.4935584782796515,0.25179165874397336,0.25464986297637515,0.4935584782796515,0.25179165874397336,0.25464986297637515,0.530675264588002,0.16606663115213044,0.30325810425986766,0.530675264588002,0.16606663115213044,0.30325810425986766,False
2021,2020-10-03,RB Leipzig,Schalke 04,2,False,0,0.11572739676535557,0.21114280469828092,0.6731297985363635,0.11572739676535557,0.21114280469828092,0.6731297985363635,0.11572739676535557,0.21114280469828092,0.6731297985363635,0.11572739676535557,0.21114280469828092,0.6731297985363635,0.08841463715264333,0.05,0.8615853628473567,0.08841463715264333,0.05,0.8615853628473567,False
2021,2020-10-03,Stuttgart,Leverkusen,1,True,3,0.5320333206963678,0.2648693453726549,0.2030973339309774,0.41042507542948664,0.23676016633814295,0.35281475823237046,0.43474672448286283,0.24238200214504535,0.32287127337209187,0.4466308595520597,0.2650204845597387,0.2883486558882016,0.41042507542948664,0.23676016633814295,0.35281475823237046,0.41042507542948664,0.23676016633814295,0.35281475823237046,True
2021,2020-10-03,Werder Bremen,Bielefeld,2,True,3,0.3,0.26,0.44,0.3457622417023009,0.22274598822700656,0.43149177007069256,0.3366097933618407,0.23019679058160525,0.43319341605655404,0.30427301572740517,0.2753153052840091,0.4204116789885858,0.3457622417023009,0.22274598822700656,0.43149177007069256,0.3457622417023009,0.22274598822700656,0.43149177007069256,True
2021,2020-10-04,Bayern Munich,Hertha,2,False,0,0.05092040969963456,0.119845543412799,0.8292340468875665,0.05092040969963456,0.119845543412799,0.8292340468875665,0.05092040969963456,0.119845543412799,0.8292340468875665,0.05092040969963456,0.119845543412799,0.8292340468875665,0.06493646853168494,0.05,0.885063531468315,0.06493646853168494,0.05,0.885063531468315,False
2021,2020-10-04,Wolfsburg,Augsburg,1,False,0,0.22455987658380488,0.26035716329930503,0.5150829601168901,0.22455987658380488,0.26035716329930503,0.5150829601168901,0.22455987658380488,0.26035716329930503,0.5150829601168901,0.22455987658380488,0.26035716329930503,0.5150829601168901,0.22284651727458252,0.10326012736563529,0.6738933553597822,0.22284651727458252,0.10326012736563529,0.6738933553597822,False
2021,2020-10-17,Augsburg,RB Leipzig,0,False,0,0.5969393042754918,0.22793656224279413,0.17512413348171416,0.5969393042754918,0.22793656224279413,0.17512413348171416,0.5969393042754918,0.22793656224279413,0.17512413348171416,0.5969393042754918,0.22793656224279413,0.17512413348171416,0.5867674917723527,0.13931421707151237,0.273918291156135,0.5867674917723527,0.13931421707151237,0.273918291156135,False
2021,2020-10-17,Bielefeld,Bayern Munich,0,True,4,0.3,0.26,0.44,0.7315499225715125,0.08225774838994682,0.18619232903854063,0.6020849458000587,0.1355804238729628,0.26233463032697846,0.7288740388398293,0.17551035525641384,0.09561560590375684,0.7315499225715125,0.08225774838994682,0.18619232903854063,0.7315499225715125,0.08225774838994682,0.18619232903854063,True
2021,2020-10-17,Freiburg,Werder Bremen,1,False,0,0.31428574016072197,0.2811242861032711,0.404589973736007,0.31428574016072197,0.2811242861032711,0.404589973736007,0.31428574016072197,0.2811242861032711,0.404589973736007,0.31428574016072197,0.2811242861032711,0.404589973736007,0.2669223088156962,0.13373185606640658,0.5993458351178972,0.2669223088156962,0.13373185606640658,0.5993458351178972,False
2021,2020-10-17,Hertha,Stuttgart,0,True,4,0.2152874716410078,0.2830249192802078,0.5016876090787845,0.32362262624768606,0.18929164025706355,0.48708573349525036,0.2911220798656826,0.21741162396400682,0.4914662961703106,0.3012769738879021,0.27952254292538803,0.4192004831867099,0.32362262624768606,0.18929164025706355,0.48708573349525036,0.32362262624768606,0.18929164025706355,0.48708573349525036,True
2021,2020-10-17,Hoffenheim,Dortmund,0,False,0,0.44667260056074215,0.23828412968985102,0.31504326974940694,0.44667260056074215,0.23828412968985102,0.31504326974940694,0.44667260056074215,0.23828412968985102,0.31504326974940694,0.44667260056074215,0.23828412968985102,0.31504326974940694,0.36131553824485907,0.25806610711653266,0.38061835463860827,0.36131553824485907,0.25806610711653266,0.38061835463860827,False
2021,2020-10-17,M'gladbach,Wolfsburg,1,False,0,0.23418870629610056,0.2727993241974086,0.49301196950649084,0.23418870629610056,0.2727993241974086,0.49301196950649084,0.23418870629610056,0.2727993241974086,0.49301196950649084,0.23418870629610056,0.2727993241974086,0.49301196950649084,0.24943023461829322,0.12077394877213884,0.629795816609568,0.24943023461829322,0.12077394877213884,0.629795816609568,False
2021,2020-10-17,Mainz,Leverkusen,0,False,0,0.49149012130627867,0.2564041197288006,0.2521057589649208,0.49149012130627867,0.2564041197288006,0.2521057589649208,0.49149012130627867,0.2564041197288006,0.2521057589649208,0.49149012130627867,0.2564041197288006,0.2521057589649208,0.5126411497292162,0.175390639871985,0.31196821039879885,0.5126411497292162,0.175390639871985,0.31196821039879885,False
2021,2020-10-18,FC Koln,Ein Frankfurt,1,False,0,0.4198183361186625,0.2515694856460413,0.3286121782352963,0.4198183361186625,0.2515694856460413,0.3286121782352963,0.4198183361186625,0.2515694856460413,0.3286121782352963,0.4198183361186625,0.2515694856460413,0.3286121782352963,0.4596107629146478,0.2052316965780651,0.3351575405072872,0.4596107629146478,0.2052316965780651,0.3351575405072872,False
2021,2020-10-18,Schalke 04,Union Berlin,1,False,0,0.27093006938721786,0.2994065650002657,0.4296633656125164,0.27093006938721786,0.2994065650002657,0.4296633656125164,0.27093006938721786,0.2994065650002657,0.4296633656125164,0.27093006938721786,0.2994065650002657,0.4296633656125164,0.35089396167089965,0.23269531587254413,0.41641072245655625,0.35089396167089965,0.23269531587254413,0.41641072245655625,False
2021,2020-10-23,Stuttgart,FC Koln,1,True,5,0.3538856843001303,0.2873460964049317,0.358768219294938,0.19568567806000536,0.08741077743515095,0.7169035445048437,0.2589656805560553,0.16738490502306325,0.5736494144208815,0.26721436274702903,0.2555242293341162,0.47726140791885474,0.19568567806000536,0.08741077743515095,0.7169035445048437,0.19568567806000536,0.08741077743515095,0.7169035445048437,True
2021,2020-10-24,Bayern Munich,Ein Frankfurt,2,False,0,0.06696307701082649,0.13471724569613944,0.7983196772930342,0.06696307701082649,0.13471724569613944,0.7983196772930342,0.06696307701082649,0.13471724569613944,0.7983196772930342,0.06696307701082649,0.13471724569613944,0.7983196772930342,0.09076969714195746,0.05,0.8592303028580425,0.09076969714195746,0.05,0.8592303028580425,False
2021,2020-10-24,Dortmund,Schalke 04,2,False,0,0.11112782559035281,0.18938616762134985,0.6994860067882973,0.11112782559035281,0.18938616762134985,0.6994860067882973,0.11112782559035281,0.18938616762134985,0.6994860067882973,0.11112782559035281,0.18938616762134985,0.6994860067882973,0.08527721124616128,0.05,0.8647227887538387,0.08527721124616128,0.05,0.8647227887538387,False
2021,2020-10-24,Mainz,M'gladbach,0,False,0,0.47192328048142307,0.2731908519873173,0.25488586753125964,0.47192328048142307,0.2731908519873173,0.25488586753125964,0.47192328048142307,0.2731908519873173,0.25488586753125964,0.47192328048142307,0.2731908519873173,0.25488586753125964,0.4932413265246919,0.1858655874784255,0.32089308599688265,0.4932413265246919,0.1858655874784255,0.32089308599688265,False
2021,2020-10-24,RB Leipzig,Hertha,2,False,0,0.12922725035224453,0.2052380391658785,0.665534710481877,0.12922725035224453,0.2052380391658785,0.665534710481877,0.12922725035224453,0.2052380391658785,0.665534710481877,0.12922725035224453,0.2052380391658785,0.665534710481877,0.10856508843969756,0.05,0.8414349115603024,0.10856508843969756,0.05,0.8414349115603024,False
2021,2020-10-24,Union Berlin,Freiburg,1,False,0,0.34080536795020416,0.2971440302807766,0.3620506017690193,0.34080536795020416,0.2971440302807766,0.3620506017690193,0.34080536795020416,0.2971440302807766,0.3620506017690193,0.34080536795020416,0.2971440302807766,0.3620506017690193,0.312957093484048,0.17650156117240134,0.5105413453435507,0.312957093484048,0.17650156117240134,0.5105413453435507,False
2021,2020-10-25,Werder Bremen,Hoffenheim,1,False,0,0.43458991236789635,0.2554385277828793,0.30997155984922453,0.43458991236789635,0.2554385277828793,0.30997155984922453,0.43458991236789635,0.2554385277828793,0.30997155984922453,0.43458991236789635,0.2554385277828793,0.30997155984922453,0.42865075201393127,0.22458919024585308,0.3467600577402157,0.42865075201393127,0.22458919024585308,0.3467600577402157,False
2021,2020-10-25,Wolfsburg,Bielefeld,2,True,5,0.3,0.26,0.44,0.2411269592809025,0.11505185924134656,0.6438211814777509,0.2646761755685415,0.17303111554480793,0.5622927088866505,0.25682329996092135,0.27978866530278507,0.46338803473629375,0.2411269592809025,0.11505185924134656,0.6438211814777509,0.2411269592809025,0.11505185924134656,0.6438211814777509,True
2021,2020-10-26,Leverkusen,Augsburg,2,False,0,0.16043020121396676,0.2115935657026608,0.6279762330833726,0.16043020121396676,0.2115935657026608,0.6279762330833726,0.16043020121396676,0.2115935657026608,0.6279762330833726,0.16043020121396676,0.2115935657026608,0.6279762330833726,0.15871525919104543,0.06825619959402683,0.7730285412149277,0.15871525919104543,0.06825619959402683,0.7730285412149277,False
2021,2020-10-30,Schalke 04,Stuttgart,1,True,6,0.23516329304638492,0.30909616412882374,0.45574054282479126,0.23516329304638492,0.30909616412882374,0.45574054282479126,0.3170326878147244,0.27693845201959155,0.406028860165684,0.3226347441135146,0.29955012847577306,0.3778151274107124,0.3989020825830638,0.24478073991035937,0.35631717750657677,0.3989020825830638,0.24478073991035937,0.35631717750657677,False
2021,2020-10-31,Augsburg,Mainz,2,False,0,0.3061587906465709,0.2730633229848722,0.42077788636855695,0.3061587906465709,0.2730633229848722,0.42077788636855695,0.3061587906465709,0.2730633229848722,0.42077788636855695,0.3061587906465709,0.2730633229848722,0.42077788636855695,0.2766300687247212,0.1415482998903071,0.5818216313849718,0.2766300687247212,0.1415482998903071,0.5818216313849718,False
2021,2020-10-31,Bielefeld,Dortmund,0,True,6,0.3,0.26,0.44,0.3,0.26,0.44,0.43696003093998714,0.2025823892102744,0.3604575798497385,0.5640893865467266,0.23165255793034145,0.20425805552293191,0.5739200618799744,0.1451647784205488,0.2809151596994769,0.5739200618799744,0.1451647784205488,0.2809151596994769,False
2021,2020-10-31,Ein Frankfurt,Werder Bremen,1,False,0,0.2569891088267865,0.2536605677701178,0.4893503234030958,0.2569891088267865,0.2536605677701178,0.4893503234030958,0.2569891088267865,0.2536605677701178,0.4893503234030958,0.2569891088267865,0.2536605677701178,0.4893503234030958,0.22525368788258074,0.10475538139361674,0.6699909307238026,0.22525368788258074,0.10475538139361674,0.6699909307238026,False
2021,2020-10-31,FC Koln,Bayern Munich,0,False,0,0.7961712760002703,0.13295284722115291,0.0708758767785768,0.7961712760002703,0.13295284722115291,0.0708758767785768,0.7961712760002703,0.13295284722115291,0.0708758767785768,0.7961712760002703,0.13295284722115291,0.0708758767785768,0.8325972080157561,0.05,0.11740279198424389,0.8325972080157561,0.05,0.11740279198424389,False
2021,2020-10-31,M'gladbach,RB Leipzig,2,False,0,0.4056490315210147,0.2766796954195608,0.3176712730594245,0.4056490315210147,0.2766796954195608,0.3176712730594245,0.4056490315210147,0.2766796954195608,0.3176712730594245,0.4056490315210147,0.2766796954195608,0.3176712730594245,0.3640541887165979,0.2666988818014518,0.36924692948195037,0.3640541887165979,0.2666988818014518,0.36924692948195037,False
2021,2020-11-01,Freiburg,Leverkusen,0,False,0,0.4552501092610836,0.2678038302812295,0.27694606045768694,0.4552501092610836,0.2678038302812295,0.27694606045768694,0.4552501092610836,0.2678038302812295,0.27694606045768694,0.4552501092610836,0.2678038302812295,0.27694606045768694,0.455150161965057,0.2079251589944007,0.3369246790405424,0.455150161965057,0.2079251589944007,0.3369246790405424,False
2021,2020-11-01,Hertha,Wolfsburg,1,False,0,0.3477162513422452,0.28663219368820875,0.3656515549695461,0.3477162513422452,0.28663219368820875,0.3656515549695461,0.3477162513422452,0.28663219368820875,0.3656515549695461,0.3477162513422452,0.28663219368820875,0.3656515549695461,0.37896019879568876,0.2593066572137125,0.3617331439905988,0.37896019879568876,0.2593066572137125,0.3617331439905988,False
2021,2020-11-02,Hoffenheim,Union Berlin,0,False,0,0.16300798068596387,0.22408816407960094,0.6129038552344352,0.16300798068596387,0.22408816407960094,0.6129038552344352,0.16300798068596387,0.22408816407960094,0.6129038552344352,0.16300798068596387,0.22408816407960094,0.6129038552344352,0.19985971336175962,0.08973492214473962,0.7104053644935009,0.19985971336175962,0.08973492214473962,0.7104053644935009,False
2021,2020-11-06,Werder Bremen,FC Koln,1,False,0,0.2680391106865599,0.24723686683184737,0.4847240224815927,0.2680391106865599,0.24723686683184737,0.4847240224815927,0.2680391106865599,0.24723686683184737,0.4847240224815927,0.2680391106865599,0.24723686683184737,0.4847240224815927,0.24996885947163844,0.12115395570533959,0.6288771848230219,0.24996885947163844,0.12115395570533959,0.6288771848230219,False
2021,2020-11-07,Augsburg,Hertha,0,False,0,0.34864196939156666,0.27325826743197495,0.37809976317645827,0.34864196939156666,0.27325826743197495,0.37809976317645827,0.34864196939156666,0.27325826743197495,0.37809976317645827,0.34864196939156666,0.27325826743197495,0.37809976317645827,0.2920066575191026,0.1550702025414441,0.5529231399394533,0.2920066575191026,0.1550702025414441,0.5529231399394533,False
2021,2020-11-07,Dortmund,Bayern Munich,0,False,0,0.5095680304654508,0.2349542382459156,0.2554777312886336,0.5095680304654508,0.2349542382459156,0.2554777312886336,0.5095680304654508,0.2349542382459156,0.2554777312886336,0.5095680304654508,0.2349542382459156,0.2554777312886336,0.41632451722157177,0.23275337893946094,0.3509221038389673,0.41632451722157177,0.23275337893946094,0.3509221038389673,False
2021,2020-11-07,Mainz,Schalke 04,1,False,0,0.3088467654827903,0.2973023184624784,0.3938509160547313,0.3088467654827903,0.2973023184624784,0.3938509160547313,0.3088467654827903,0.2973023184624784,0.3938509160547313,0.3088467654827903,0.2973023184624784,0.3938509160547313,0.28430330425340244,0.14810351123730608,0.5675931845092914,0.28430330425340244,0.14810351123730608,0.5675931845092914,False
2021,2020-11-07,RB Leipzig,Freiburg,2,False,0,0.12309258326720421,0.2087179393302346,0.6681894774025612,0.12309258326720421,0.2087179393302346,0.6681894774025612,0.12309258326720421,0.2087179393302346,0.6681894774025612,0.12309258326720421,0.2087179393302346,0.6681894774025612,0.12418682631984264,0.05220242801998928,0.823610745660168,0.12418682631984264,0.05220242801998928,0.823610745660168,False
2021,2020-11-07,Stuttgart,Ein Frankfurt,1,True,7,0.4473326320763775,0.2875504653467391,0.2651169025768835,0.4473326320763775,0.2875504653467391,0.2651169025768835,0.3962520306251748,0.24625803814190006,0.3574899312329253,0.3609297112783093,0.2741683785691331,0.3649019101525576,0.3196311284483706,0.1843193973346415,0.49604947421698786,0.3196311284483706,0.1843193973346415,0.49604947421698786,False
2021,2020-11-07,Union Berlin,Bielefeld,2,True,7,0.3,0.26,0.44,0.3,0.26,0.44,0.2932856086158539,0.2148603158912171,0.49185407549292903,0.3536719258991727,0.2926106453022549,0.3537174287985724,0.28321402153963476,0.1471507897280427,0.5696351887323226,0.28321402153963476,0.1471507897280427,0.5696351887323226,False
2021,2020-11-08,Leverkusen,M'gladbach,2,False,0,0.30181360298627025,0.26612261773430346,0.4320637792794264,0.30181360298627025,0.26612261773430346,0.4320637792794264,0.30181360298627025,0.26612261773430346,0.4320637792794264,0.30181360298627025,0.26612261773430346,0.4320637792794264,0.2786390254309812,0.14323029888068595,0.5781306756883329,0.2786390254309812,0.14323029888068595,0.5781306756883329,False
2021,2020-11-08,Wolfsburg,Hoffenheim,2,False,0,0.37329982678572304,0.2705197899221686,0.3561803832921084,0.37329982678572304,0.2705197899221686,0.3561803832921084,0.37329982678572304,0.2705197899221686,0.3561803832921084,0.37329982678572304,0.2705197899221686,0.3561803832921084,0.3040278565269873,0.16685956768444854,0.5291125757885642,0.3040278565269873,0.16685956768444854,0.5291125757885642,False
2021,2020-11-21,Bayern Munich,Werder Bremen,1,False,0,0.04934281370531062,0.1147220481261511,0.8359351381685384,0.04934281370531062,0.1147220481261511,0.8359351381685384,0.04934281370531062,0.1147220481261511,0.8359351381685384,0.04934281370531062,0.1147220481261511,0.8359351381685384,0.05101191780801001,0.05,0.8989880821919899,0.05101191780801001,0.05,0.8989880821919899,False
2021,2020-11-21,Bielefeld,Leverkusen,0,True,8,0.3,0.26,0.44,0.3,0.26,0.44,0.37182446140013814,0.23050478501899319,0.3976707535808687,0.4466308595520597,0.2650204845597387,0.2883486558882016,0.5394148713337937,0.1616826167299773,0.29890251193622897,0.5394148713337937,0.1616826167299773,0.29890251193622897,False
2021,2020-11-21,Ein Frankfurt,RB Leipzig,1,False,0,0.49401526926601413,0.2534004488244196,0.2525842819095663,0.49401526926601413,0.2534004488244196,0.2525842819095663,0.49401526926601413,0.2534004488244196,0.2525842819095663,0.49401526926601413,0.2534004488244196,0.2525842819095663,0.4821648073133497,0.19206751181161388,0.3257676808750365,0.4821648073133497,0.19206751181161388,0.3257676808750365,False
2021,2020-11-21,Hertha,Dortmund,0,False,0,0.565586882248351,0.2284186026862665,0.20599451506538258,0.565586882248351,0.2284186026862665,0.20599451506538258,0.565586882248351,0.2284186026862665,0.20599451506538258,0.565586882248351,0.2284186026862665,0.20599451506538258,0.5804236337408991,0.142183881994678,0.27739248426442287,0.5804236337408991,0.142183881994678,0.27739248426442287,False
2021,2020-11-21,Hoffenheim,Stuttgart,1,True,8,0.13888551749766576,0.22525446097611754,0.6358600215262167,0.13888551749766576,0.22525446097611754,0.6358600215262167,0.1760330180368508,0.19682463592849883,0.6271423460346504,0.2049801406721235,0.23821366809945232,0.5568061912284242,0.26271051929494926,0.13048837748405517,0.6068011032209956,0.26271051929494926,0.13048837748405517,0.6068011032209956,False
2021,2020-11-21,M'gladbach,Augsburg,1,False,0,0.16623343042745098,0.2299852948347998,0.6037812747377492,0.16623343042745098,0.2299852948347998,0.6037812747377492,0.16623343042745098,0.2299852948347998,0.6037812747377492,0.16623343042745098,0.2299852948347998,0.6037812747377492,0.15668007360270134,0.06726678440976604,0.7760531419875326,0.15668007360270134,0.06726678440976604,0.7760531419875326,False
2021,2020-11-21,Schalke 04,Wolfsburg,0,False,0,0.3675500468635957,0.3038131532655779,0.32863679987082633,0.3675500468635957,0.3038131532655779,0.32863679987082633,0.3675500468635957,0.3038131532655779,0.32863679987082633,0.3675500468635957,0.3038131532655779,0.32863679987082633,0.48412512220483883,0.19095771603901338,0.32491716175614777,0.48412512220483883,0.19095771603901338,0.32491716175614777,False
2021,2020-11-22,FC Koln,Union Berlin,0,False,0,0.2940692745210504,0.26624256989953315,0.43968815557941643,0.2940692745210504,0.26624256989953315,0.43968815557941643,0.2940692745210504,0.26624256989953315,0.43968815557941643,0.2940692745210504,0.26624256989953315,0.43968815557941643,0.3686149562280147,0.26718740536885177,0.3641976384031335,0.3686149562280147,0.26718740536885177,0.3641976384031335,False
