season,date,home_team,away_team,y,is_promoted_match,promoted_match_idx,p0_p_away,p0_p_draw,p0_p_home,p1_p_away,p1_p_draw,p1_p_home,p2_p_away,p2_p_draw,p2_p_home,p4_p_away,p4_p_draw,p4_p_home,suppressed_p3
2021,2021-05-22,Union Berlin,RB Leipzig,2,False,0,0.5969381177067732,0.23810395519286498,0.1649579271003619,0.5969381177067732,0.23810395519286498,0.1649579271003619,0.5969381177067732,0.23810395519286498,0.1649579271003619,0.5969381177067732,0.23810395519286498,0.1649579271003619,False
2021,2021-05-22,Stuttgart,Bielefeld,0,True,34,0.3,0.26,0.44,0.3,0.26,0.44,0.3,0.26,0.44,0.3021312961305178,0.2837056698830819,0.4141630339864004,False
2021,2021-05-22,Hoffenheim,Hertha,2,False,0,0.2067408619187055,0.23492814779399715,0.5583309902872974,0.2067408619187055,0.23492814779399715,0.5583309902872974,0.2067408619187055,0.23492814779399715,0.5583309902872974,0.2067408619187055,0.23492814779399715,0.5583309902872974,False
2021,2021-05-22,Werder Bremen,M'gladbach,0,False,0,0.4346292447653577,0.2728943466231571,0.2924764086114852,0.4346292447653577,0.2728943466231571,0.2924764086114852,0.4346292447653577,0.2728943466231571,0.2924764086114852,0.4346292447653577,0.2728943466231571,0.2924764086114852,False
2021,2021-05-22,Ein Frankfurt,Freiburg,2,False,0,0.24506504426467993,0.26405843397727224,0.4908765217580478,0.24506504426467993,0.26405843397727224,0.4908765217580478,0.24506504426467993,0.26405843397727224,0.4908765217580478,0.24506504426467993,0.26405843397727224,0.4908765217580478,False
2021,2021-05-22,Dortmund,Leverkusen,2,False,0,0.2206141834398665,0.22167567688555892,0.5577101396745746,0.2206141834398665,0.22167567688555892,0.5577101396745746,0.2206141834398665,0.22167567688555892,0.5577101396745746,0.2206141834398665,0.22167567688555892,0.5577101396745746,False
2021,2021-05-22,Bayern Munich,Augsburg,2,False,0,0.03777590324561334,0.09615352868036595,0.8660705680740206,0.03777590324561334,0.09615352868036595,0.8660705680740206,0.03777590324561334,0.09615352868036595,0.8660705680740206,0.03777590324561334,0.09615352868036595,0.8660705680740206,False
2021,2021-05-22,FC Koln,Schalke 04,2,False,0,0.3197613368616276,0.277031830073915,0.4032068330644575,0.3197613368616276,0.277031830073915,0.4032068330644575,0.3197613368616276,0.277031830073915,0.4032068330644575,0.3197613368616276,0.277031830073915,0.4032068330644575,False
2021,2021-05-22,Wolfsburg,Mainz,0,False,0,0.2244547698071341,0.26934845453465706,0.506196775658209,0.2244547698071341,0.26934845453465706,0.506196775658209,0.2244547698071341,0.26934845453465706,0.506196775658209,0.2244547698071341,0.26934845453465706,0.506196775658209,False
2122,2021-08-13,M'gladbach,Bayern Munich,1,False,0,0.5916726086792388,0.21241888012454951,0.1959085111962117,0.5916726086792388,0.21241888012454951,0.1959085111962117,0.5916726086792388,0.21241888012454951,0.1959085111962117,0.5916726086792388,0.21241888012454951,0.1959085111962117,False
2122,2021-08-14,Augsburg,Hoffenheim,0,False,0,0.4446594441686651,0.26808540910125284,0.2872551467300821,0.4446594441686651,0.26808540910125284,0.2872551467300821,0.4446594441686651,0.26808540910125284,0.2872551467300821,0.4446594441686651,0.26808540910125284,0.2872551467300821,False
2122,2021-08-14,Bielefeld,Freiburg,1,False,0,0.41281215819683603,0.33705692662271436,0.2501309151804497,0.41281215819683603,0.33705692662271436,0.2501309151804497,0.41281215819683603,0.33705692662271436,0.2501309151804497,0.41281215819683603,0.33705692662271436,0.2501309151804497,False
2122,2021-08-14,Dortmund,Ein Frankfurt,2,False,0,0.1846805882843462,0.2006804946937832,0.6146389170218706,0.1846805882843462,0.2006804946937832,0.6146389170218706,0.1846805882843462,0.2006804946937832,0.6146389170218706,0.1846805882843462,0.2006804946937832,0.6146389170218706,False
2122,2021-08-14,Stuttgart,Greuther Furth,2,True,1,0.3,0.26,0.44,0.3093079539250191,0.17245764206122766,0.5182344040137533,0.3093079539250191,0.17245764206122766,0.5182344040137533,0.2448154452701764,0.27103055874825754,0.48415399598156605,True
2122,2021-08-14,Union Berlin,Leverkusen,1,False,0,0.39019139012342596,0.29309209358793714,0.3167165162886369,0.39019139012342596,0.29309209358793714,0.3167165162886369,0.39019139012342596,0.29309209358793714,0.3167165162886369,0.39019139012342596,0.29309209358793714,0.3167165162886369,False
2122,2021-08-14,Wolfsburg,Bochum,2,True,1,0.3,0.26,0.44,0.18903390759431057,0.08378148384316086,0.7271846085625285,0.18903390759431057,0.08378148384316086,0.7271846085625285,0.16209907326357031,0.24360442883843472,0.594296497897995,True
2122,2021-08-15,FC Koln,Hertha,2,False,0,0.3649533167611775,0.2866147921522573,0.3484318910865652,0.3649533167611775,0.2866147921522573,0.3484318910865652,0.3649533167611775,0.2866147921522573,0.3484318910865652,0.3649533167611775,0.2866147921522573,0.3484318910865652,False
2122,2021-08-15,Mainz,RB Leipzig,2,False,0,0.5689401918468298,0.25681400838500656,0.1742457997681637,0.5689401918468298,0.25681400838500656,0.1742457997681637,0.5689401918468298,0.25681400838500656,0.1742457997681637,0.5689401918468298,0.25681400838500656,0.1742457997681637,False
2122,2021-08-20,RB Leipzig,Stuttgart,2,False,0,0.12479447045469094,0.21528955422182838,0.6599159753234807,0.12479447045469094,0.21528955422182838,0.6599159753234807,0.12479447045469094,0.21528955422182838,0.6599159753234807,0.12479447045469094,0.21528955422182838,0.6599159753234807,False
2122,2021-08-21,Leverkusen,M'gladbach,2,False,0,0.2811413258361304,0.2628432184248567,0.4560154557390129,0.2811413258361304,0.2628432184248567,0.4560154557390129,0.2811413258361304,0.2628432184248567,0.4560154557390129,0.2811413258361304,0.2628432184248567,0.4560154557390129,False
2122,2021-08-21,Hertha,Wolfsburg,0,False,0,0.40962333287293956,0.2913276570918923,0.2990490100351681,0.40962333287293956,0.2913276570918923,0.2990490100351681,0.40962333287293956,0.2913276570918923,0.2990490100351681,0.40962333287293956,0.2913276570918923,0.2990490100351681,False
2122,2021-08-21,Greuther Furth,Bielefeld,1,True,2,0.3,0.26,0.44,0.28053263649733595,0.14483748818197306,0.574629875320691,0.28247937284760233,0.15635373936377575,0.5611668877886219,0.21343215883956348,0.32625767258731203,0.46031016857312457,True
2122,2021-08-21,Bochum,Mainz,2,True,2,0.3,0.26,0.44,0.3117791373469052,0.17517953431981068,0.5130413283332841,0.31060122361221465,0.1836615808878296,0.5057371954999557,0.30787302502957975,0.2918729340320381,0.400254040938382,True
2122,2021-08-21,Ein Frankfurt,Augsburg,1,False,0,0.18113621819979506,0.22927822696598726,0.5895855548342177,0.18113621819979506,0.22927822696598726,0.5895855548342177,0.18113621819979506,0.22927822696598726,0.5895855548342177,0.18113621819979506,0.22927822696598726,0.5895855548342177,False
2122,2021-08-21,Freiburg,Dortmund,2,False,0,0.530988073454381,0.2402588970466355,0.22875302949898343,0.530988073454381,0.2402588970466355,0.22875302949898343,0.530988073454381,0.2402588970466355,0.22875302949898343,0.530988073454381,0.2402588970466355,0.22875302949898343,False
2122,2021-08-22,Bayern Munich,FC Koln,2,False,0,0.03610298369800022,0.08844348840594204,0.8754535278960578,0.03610298369800022,0.08844348840594204,0.8754535278960578,0.03610298369800022,0.08844348840594204,0.8754535278960578,0.03610298369800022,0.08844348840594204,0.8754535278960578,False
2122,2021-08-22,Hoffenheim,Union Berlin,1,False,0,0.25294081688880604,0.26823499945483303,0.4788241836563609,0.25294081688880604,0.26823499945483303,0.4788241836563609,0.25294081688880604,0.26823499945483303,0.4788241836563609,0.25294081688880604,0.26823499945483303,0.4788241836563609,False
2122,2021-08-27,Dortmund,Hoffenheim,2,False,0,0.18401087421634102,0.20580134290395607,0.610187782879703,0.18401087421634102,0.20580134290395607,0.610187782879703,0.18401087421634102,0.20580134290395607,0.610187782879703,0.18401087421634102,0.20580134290395607,0.610187782879703,False
2122,2021-08-28,Mainz,Greuther Furth,2,True,3,0.3,0.26,0.44,0.288200166755344,0.15157602052968727,0.5602238127149688,0.29056013340427517,0.1732608164237498,0.5361790501719751,0.2820742046394562,0.2884843800130919,0.42944141534745195,True
2122,2021-08-28,Stuttgart,Freiburg,0,False,0,0.30872420833537617,0.2827195397615073,0.4085562519031165,0.30872420833537617,0.2827195397615073,0.4085562519031165,0.30872420833537617,0.2827195397615073,0.4085562519031165,0.30872420833537617,0.2827195397615073,0.4085562519031165,False
2122,2021-08-28,FC Koln,Bochum,2,True,3,0.3,0.26,0.44,0.3541929835168608,0.23981455003586846,0.4059924664472707,0.3433543868134886,0.24385164002869478,0.4127939731578166,0.31666158918724985,0.2822977833868296,0.40104062742592056,True
2122,2021-08-28,Augsburg,Leverkusen,0,False,0,0.48636290481930583,0.2725456228116037,0.24109147236909054,0.48636290481930583,0.2725456228116037,0.24109147236909054,0.48636290481930583,0.2725456228116037,0.24109147236909054,0.48636290481930583,0.2725456228116037,0.24109147236909054,False
2122,2021-08-28,Bayern Munich,Hertha,2,False,0,0.058808633506212404,0.1256976986295984,0.8154936678641893,0.058808633506212404,0.1256976986295984,0.8154936678641893,0.058808633506212404,0.1256976986295984,0.8154936678641893,0.058808633506212404,0.1256976986295984,0.8154936678641893,False
2122,2021-08-28,Bielefeld,Ein Frankfurt,1,False,0,0.5029570533053906,0.29475084645371236,0.20229210024089694,0.5029570533053906,0.29475084645371236,0.20229210024089694,0.5029570533053906,0.29475084645371236,0.20229210024089694,0.5029570533053906,0.29475084645371236,0.20229210024089694,False
2122,2021-08-29,Union Berlin,M'gladbach,2,False,0,0.3747418955660494,0.28265243103831394,0.34260567339563663,0.3747418955660494,0.28265243103831394,0.34260567339563663,0.3747418955660494,0.28265243103831394,0.34260567339563663,0.3747418955660494,0.28265243103831394,0.34260567339563663,False
2122,2021-08-29,Wolfsburg,RB Leipzig,2,False,0,0.4101624809747211,0.2923675086407011,0.2974700103845779,0.4101624809747211,0.2923675086407011,0.2974700103845779,0.4101624809747211,0.2923675086407011,0.2974700103845779,0.4101624809747211,0.2923675086407011,0.2974700103845779,False
2122,2021-09-11,Freiburg,FC Koln,1,False,0,0.21891134170923643,0.2615757455313625,0.5195129127594011,0.21891134170923643,0.2615757455313625,0.5195129127594011,0.21891134170923643,0.2615757455313625,0.5195129127594011,0.21891134170923643,0.2615757455313625,0.5195129127594011,False
2122,2021-09-11,Greuther Furth,Wolfsburg,0,True,4,0.3,0.26,0.44,0.5079260274484712,0.17789282553687688,0.31418114701465194,0.4455482192139298,0.2025249778758138,0.35192680291025635,0.4638213453353208,0.280744238059796,0.2554344166048832,True
2122,2021-09-11,Hoffenheim,Mainz,0,False,0,0.19016048044106057,0.24197186842974702,0.5678676511291925,0.19016048044106057,0.24197186842974702,0.5678676511291925,0.19016048044106057,0.24197186842974702,0.5678676511291925,0.19016048044106057,0.24197186842974702,0.5678676511291925,False
2122,2021-09-11,Leverkusen,Dortmund,0,False,0,0.3963251000354636,0.25656889523437404,0.34710600473016234,0.3963251000354636,0.25656889523437404,0.34710600473016234,0.3963251000354636,0.25656889523437404,0.34710600473016234,0.3963251000354636,0.25656889523437404,0.34710600473016234,False
2122,2021-09-11,RB Leipzig,Bayern Munich,0,False,0,0.4349881632483774,0.2600780457825606,0.3049337909690619,0.4349881632483774,0.2600780457825606,0.3049337909690619,0.4349881632483774,0.2600780457825606,0.3049337909690619,0.4349881632483774,0.2600780457825606,0.3049337909690619,False
2122,2021-09-11,Union Berlin,Augsburg,1,False,0,0.22040372762916105,0.2802298578964757,0.49936641447436325,0.22040372762916105,0.2802298578964757,0.49936641447436325,0.22040372762916105,0.2802298578964757,0.49936641447436325,0.22040372762916105,0.2802298578964757,0.49936641447436325,False
2122,2021-09-12,Bochum,Hertha,0,True,4,0.3,0.26,0.44,0.25379850422914785,0.123888554975263,0.6223129407955892,0.2676589529604035,0.1647219884826841,0.5676190585569124,0.3429166653609228,0.2916471122620734,0.3654362223770038,True
2122,2021-09-12,Ein Frankfurt,Stuttgart,1,False,0,0.2253638558269853,0.24062257949060034,0.5340135646824145,0.2253638558269853,0.24062257949060034,0.5340135646824145,0.2253638558269853,0.24062257949060034,0.5340135646824145,0.2253638558269853,0.24062257949060034,0.5340135646824145,False
2122,2021-09-12,M'gladbach,Bielefeld,2,False,0,0.11547518549768027,0.2473693403954214,0.6371554741068982,0.11547518549768027,0.2473693403954214,0.6371554741068982,0.11547518549768027,0.2473693403954214,0.6371554741068982,0.11547518549768027,0.2473693403954214,0.6371554741068982,False
2122,2021-09-17,Hertha,Greuther Furth,2,True,5,0.3,0.26,0.44,0.29755026559749587,0.16035546579740606,0.5420942686050981,0.29853015935849747,0.20021327947844364,0.5012565611630588,0.2513981517047364,0.27971370677489893,0.4688881415203647,True
2122,2021-09-18,Mainz,Freiburg,1,False,0,0.3482686275146256,0.2939603865475336,0.35777098593784074,0.3482686275146256,0.2939603865475336,0.35777098593784074,0.3482686275146256,0.2939603865475336,0.35777098593784074,0.3482686275146256,0.2939603865475336,0.35777098593784074,False
2122,2021-09-18,FC Koln,RB Leipzig,1,False,0,0.6159595586824477,0.23283928502534865,0.1512011562922037,0.6159595586824477,0.23283928502534865,0.1512011562922037,0.6159595586824477,0.23283928502534865,0.1512011562922037,0.6159595586824477,0.23283928502534865,0.1512011562922037,False
2122,2021-09-18,Augsburg,M'gladbach,2,False,0,0.4726020162878573,0.26554779264783096,0.26185019106431173,0.4726020162878573,0.26554779264783096,0.26185019106431173,0.4726020162878573,0.26554779264783096,0.26185019106431173,0.4726020162878573,0.26554779264783096,0.26185019106431173,False
2122,2021-09-18,Bayern Munich,Bochum,2,True,5,0.3,0.26,0.44,0.05562745620475029,0.05,0.8943725437952497,0.15337647372285018,0.134,0.7126235262771499,0.042400995450585954,0.10109272971321323,0.8565062748362008,True
2122,2021-09-18,Bielefeld,Hoffenheim,1,False,0,0.4955340788269902,0.30157076222586227,0.2028951589471476,0.4955340788269902,0.30157076222586227,0.2028951589471476,0.4955340788269902,0.30157076222586227,0.2028951589471476,0.4955340788269902,0.30157076222586227,0.2028951589471476,False
2122,2021-09-19,Dortmund,Union Berlin,2,False,0,0.1500180502326728,0.2138428642482773,0.63613908551905,0.1500180502326728,0.2138428642482773,0.63613908551905,0.1500180502326728,0.2138428642482773,0.63613908551905,0.1500180502326728,0.2138428642482773,0.63613908551905,False
2122,2021-09-19,Stuttgart,Leverkusen,0,False,0,0.4325947752199276,0.27648944167933376,0.29091578310073873,0.4325947752199276,0.27648944167933376,0.29091578310073873,0.4325947752199276,0.27648944167933376,0.29091578310073873,0.4325947752199276,0.27648944167933376,0.29091578310073873,False
2122,2021-09-19,Wolfsburg,Ein Frankfurt,1,False,0,0.27833394405660045,0.2608263734479571,0.4608396824954425,0.27833394405660045,0.2608263734479571,0.4608396824954425,0.27833394405660045,0.2608263734479571,0.4608396824954425,0.27833394405660045,0.2608263734479571,0.4608396824954425,False
2122,2021-09-24,Greuther Furth,Bayern Munich,0,True,6,0.3,0.26,0.44,0.3,0.26,0.44,0.5534128258244916,0.15870952524022183,0.28787764893528656,0.754706125289272,0.15685560947959404,0.08843826523113402,False
2122,2021-09-25,Ein Frankfurt,FC Koln,1,False,0,0.16276551848028736,0.2123893551550289,0.6248451263646838,0.16276551848028736,0.2123893551550289,0.6248451263646838,0.16276551848028736,0.2123893551550289,0.6248451263646838,0.16276551848028736,0.2123893551550289,0.6248451263646838,False
2122,2021-09-25,Hoffenheim,Wolfsburg,2,False,0,0.32722384854479236,0.27295142781631815,0.39982472363888955,0.32722384854479236,0.27295142781631815,0.39982472363888955,0.32722384854479236,0.27295142781631815,0.39982472363888955,0.32722384854479236,0.27295142781631815,0.39982472363888955,False
2122,2021-09-25,M'gladbach,Dortmund,2,False,0,0.4283260672967334,0.24400679133517175,0.327667141368095,0.4283260672967334,0.24400679133517175,0.327667141368095,0.4283260672967334,0.24400679133517175,0.327667141368095,0.4283260672967334,0.24400679133517175,0.327667141368095,False
2122,2021-09-25,RB Leipzig,Hertha,2,False,0,0.12088929096263577,0.2185605525410792,0.660550156496285,0.12088929096263577,0.2185605525410792,0.660550156496285,0.12088929096263577,0.2185605525410792,0.660550156496285,0.12088929096263577,0.2185605525410792,0.660550156496285,False
2122,2021-09-25,Union Berlin,Bielefeld,2,False,0,0.15709999785342377,0.30871735193014344,0.5341826502164327,0.15709999785342377,0.30871735193014344,0.5341826502164327,0.15709999785342377,0.30871735193014344,0.5341826502164327,0.15709999785342377,0.30871735193014344,0.5341826502164327,False
2122,2021-09-25,Leverkusen,Mainz,2,False,0,0.15680759722569693,0.2386972344465799,0.6044951683277232,0.15680759722569693,0.2386972344465799,0.6044951683277232,0.15680759722569693,0.2386972344465799,0.6044951683277232,0.15680759722569693,0.2386972344465799,0.6044951683277232,False
2122,2021-09-26,Bochum,Stuttgart,1,True,6,0.3,0.26,0.44,0.3,0.26,0.44,0.30178233152753897,0.21319087355163827,0.4850267949208228,0.35489658948548813,0.28525783510944924,0.3598455754050626,False
2122,2021-09-26,Freiburg,Augsburg,2,False,0,0.23771294006540544,0.2756784670339782,0.4866085929006164,0.23771294006540544,0.2756784670339782,0.4866085929006164,0.23771294006540544,0.2756784670339782,0.4866085929006164,0.23771294006540544,0.2756784670339782,0.4866085929006164,False
2122,2021-10-01,FC Koln,Greuther Furth,2,True,7,0.3,0.26,0.44,0.3,0.26,0.44,0.29801566759397047,0.2191724895450876,0.48281184286094203,0.31666158918724985,0.2822977833868296,0.40104062742592056,False
2122,2021-10-02,Stuttgart,Hoffenheim,2,False,0,0.3888261664834098,0.26731777727236716,0.343856056244223,0.3888261664834098,0.26731777727236716,0.343856056244223,0.3888261664834098,0.26731777727236716,0.343856056244223,0.3888261664834098,0.26731777727236716,0.343856056244223,False
2122,2021-10-02,Wolfsburg,M'gladbach,0,False,0,0.30052961374399956,0.2726094641091872,0.42686092214681337,0.30052961374399956,0.2726094641091872,0.42686092214681337,0.30052961374399956,0.2726094641091872,0.42686092214681337,0.30052961374399956,0.2726094641091872,0.42686092214681337,False
2122,2021-10-02,RB Leipzig,Bochum,2,True,7,0.3,0.26,0.44,0.3,0.26,0.44,0.23725435105795223,0.1803312836350603,0.5824143653069875,0.09527368239592832,0.1923748027997843,0.7123515148042874,False
2122,2021-10-02,Dortmund,Augsburg,2,False,0,0.09757720221930134,0.16800975219842168,0.7344130455822769,0.09757720221930134,0.16800975219842168,0.7344130455822769,0.09757720221930134,0.16800975219842168,0.7344130455822769,0.09757720221930134,0.16800975219842168,0.7344130455822769,False
2122,2021-10-02,Hertha,Freiburg,0,False,0,0.3148717509628477,0.2900628180598801,0.3950654309772722,0.3148717509628477,0.2900628180598801,0.3950654309772722,0.3148717509628477,0.2900628180598801,0.3950654309772722,0.3148717509628477,0.2900628180598801,0.3950654309772722,False
2122,2021-10-03,Bayern Munich,Ein Frankfurt,0,False,0,0.09273754598044427,0.1425642563664739,0.7646981976530818,0.09273754598044427,0.1425642563664739,0.7646981976530818,0.09273754598044427,0.1425642563664739,0.7646981976530818,0.09273754598044427,0.1425642563664739,0.7646981976530818,False
2122,2021-10-03,Bielefeld,Leverkusen,0,False,0,0.5273472833005507,0.30174353036629536,0.170909186333154,0.5273472833005507,0.30174353036629536,0.170909186333154,0.5273472833005507,0.30174353036629536,0.170909186333154,0.5273472833005507,0.30174353036629536,0.170909186333154,False
2122,2021-10-03,Mainz,Union Berlin,0,False,0,0.3631709372474698,0.30317097674684806,0.3336580860056822,0.3631709372474698,0.30317097674684806,0.3336580860056822,0.3631709372474698,0.30317097674684806,0.3336580860056822,0.3631709372474698,0.30317097674684806,0.3336580860056822,False
2122,2021-10-15,Hoffenheim,FC Koln,2,False,0,0.1645450247138802,0.21903749736371628,0.6164174779224035,0.1645450247138802,0.21903749736371628,0.6164174779224035,0.1645450247138802,0.21903749736371628,0.6164174779224035,0.1645450247138802,0.21903749736371628,0.6164174779224035,False
2122,2021-10-16,Union Berlin,Wolfsburg,2,False,0,0.3644487600693715,0.3008991832111916,0.334652056719437,0.3644487600693715,0.3008991832111916,0.334652056719437,0.3644487600693715,0.3008991832111916,0.334652056719437,0.3644487600693715,0.3008991832111916,0.334652056719437,False
2122,2021-10-16,M'gladbach,Stuttgart,1,False,0,0.2040362666160723,0.24113652034147356,0.5548272130424542,0.2040362666160723,0.24113652034147356,0.5548272130424542,0.2040362666160723,0.24113652034147356,0.5548272130424542,0.2040362666160723,0.24113652034147356,0.5548272130424542,False
2122,2021-10-16,Greuther Furth,Bochum,0,True,8,0.3,0.26,0.44,0.3,0.26,0.44,0.3070099712496652,0.23868959455488953,0.4543004341954453,0.29638456504241545,0.2853942365217987,0.41822119843578576,False
2122,2021-10-16,Freiburg,RB Leipzig,1,False,0,0.5145711532510906,0.2698867822393895,0.21554206450951996,0.5145711532510906,0.2698867822393895,0.21554206450951996,0.5145711532510906,0.2698867822393895,0.21554206450951996,0.5145711532510906,0.2698867822393895,0.21554206450951996,False
2122,2021-10-16,Dortmund,Mainz,2,False,0,0.10324879630452817,0.17522679960870396,0.7215244040867679,0.10324879630452817,0.17522679960870396,0.7215244040867679,0.10324879630452817,0.17522679960870396,0.7215244040867679,0.10324879630452817,0.17522679960870396,0.7215244040867679,False
2122,2021-10-16,Ein Frankfurt,Hertha,0,False,0,0.21748871298395983,0.24461563012979282,0.5378956568862474,0.21748871298395983,0.24461563012979282,0.5378956568862474,0.21748871298395983,0.24461563012979282,0.5378956568862474,0.21748871298395983,0.24461563012979282,0.5378956568862474,False
2122,2021-10-17,Augsburg,Bielefeld,1,False,0,0.2101742404974427,0.3278848457354656,0.4619409137670917,0.2101742404974427,0.3278848457354656,0.4619409137670917,0.2101742404974427,0.3278848457354656,0.4619409137670917,0.2101742404974427,0.3278848457354656,0.4619409137670917,False
2122,2021-10-17,Leverkusen,Bayern Munich,0,False,0,0.5541303067271653,0.23103587856154634,0.2148338147112883,0.5541303067271653,0.23103587856154634,0.2148338147112883,0.5541303067271653,0.23103587856154634,0.2148338147112883,0.5541303067271653,0.23103587856154634,0.2148338147112883,False
2122,2021-10-22,Mainz,Augsburg,2,False,0,0.28523980280814487,0.29156526933979104,0.42319492785206403,0.28523980280814487,0.29156526933979104,0.42319492785206403,0.28523980280814487,0.29156526933979104,0.42319492785206403,0.28523980280814487,0.29156526933979104,0.42319492785206403,False
2122,2021-10-23,Wolfsburg,Freiburg,0,False,0,0.21294029095903735,0.267706138007854,0.5193535710331086,0.21294029095903735,0.267706138007854,0.5193535710331086,0.21294029095903735,0.267706138007854,0.5193535710331086,0.21294029095903735,0.267706138007854,0.5193535710331086,False
2122,2021-10-23,RB Leipzig,Greuther Furth,2,True,9,0.3,0.26,0.44,0.3,0.26,0.44,0.26248465456540165,0.21800000000000003,0.5195153454345983,0.09527368239592832,0.1923748027997843,0.7123515148042874,False
2122,2021-10-23,Hertha,M'gladbach,2,False,0,0.4223154839534887,0.27307340384571976,0.30461111220079146,0.4223154839534887,0.27307340384571976,0.30461111220079146,0.4223154839534887,0.27307340384571976,0.30461111220079146,0.4223154839534887,0.27307340384571976,0.30461111220079146,False
2122,2021-10-23,Bielefeld,Dortmund,0,False,0,0.6380943695150726,0.23952864074249963,0.12237698974242778,0.6380943695150726,0.23952864074249963,0.12237698974242778,0.6380943695150726,0.23952864074249963,0.12237698974242778,0.6380943695150726,0.23952864074249963,0.12237698974242778,False
2122,2021-10-23,Bayern Munich,Hoffenheim,2,False,0,0.09341182913354268,0.14752379884788078,0.7590643720185766,0.09341182913354268,0.14752379884788078,0.7590643720185766,0.09341182913354268,0.14752379884788078,0.7590643720185766,0.09341182913354268,0.14752379884788078,0.7590643720185766,False
2122,2021-10-24,Bochum,Ein Frankfurt,2,True,9,0.3,0.26,0.44,0.3,0.26,0.44,0.3201953858714275,0.2566634189821686,0.4231411951464039,0.45742401345180445,0.2590075387316723,0.2835684478165233,False
2122,2021-10-24,FC Koln,Leverkusen,1,False,0,0.519459587125995,0.25858352423637615,0.22195688863762875,0.519459587125995,0.25858352423637615,0.22195688863762875,0.519459587125995,0.25858352423637615,0.22195688863762875,0.519459587125995,0.25858352423637615,0.22195688863762875,False
2122,2021-10-24,Stuttgart,Union Berlin,1,False,0,0.32455789132596563,0.2936731097251615,0.3817689989488728,0.32455789132596563,0.2936731097251615,0.3817689989488728,0.32455789132596563,0.2936731097251615,0.3817689989488728,0.32455789132596563,0.2936731097251615,0.3817689989488728,False
2122,2021-10-29,Hoffenheim,Hertha,2,False,0,0.21856475797791536,0.25100430340843316,0.5304309386136515,0.21856475797791536,0.25100430340843316,0.5304309386136515,0.21856475797791536,0.25100430340843316,0.5304309386136515,0.21856475797791536,0.25100430340843316,0.5304309386136515,False
2122,2021-10-30,Union Berlin,Bayern Munich,0,False,0,0.65056411389015,0.20783819578949767,0.14159769032035235,0.65056411389015,0.20783819578949767,0.14159769032035235,0.65056411389015,0.20783819578949767,0.14159769032035235,0.65056411389015,0.20783819578949767,0.14159769032035235,False
2122,2021-10-30,Leverkusen,Wolfsburg,0,False,0,0.2766322994131383,0.28102430113435095,0.44234339945251067,0.2766322994131383,0.28102430113435095,0.44234339945251067,0.2766322994131383,0.28102430113435095,0.44234339945251067,0.2766322994131383,0.28102430113435095,0.44234339945251067,False
2122,2021-10-30,Freiburg,Greuther Furth,2,True,10,0.3,0.26,0.44,0.3,0.26,0.44,0.28717336482914196,0.24147334932289924,0.4713532858479588,0.23445554897529522,0.2721086908019483,0.49343576022275654,False
2122,2021-10-30,Ein Frankfurt,RB Leipzig,1,False,0,0.456101524731705,0.26253764147720277,0.28136083379109234,0.456101524731705,0.26253764147720277,0.28136083379109234,0.456101524731705,0.26253764147720277,0.28136083379109234,0.456101524731705,0.26253764147720277,0.28136083379109234,False
2122,2021-10-30,Dortmund,FC Koln,2,False,0,0.08406377874119716,0.14904936089322368,0.7668868603655792,0.08406377874119716,0.14904936089322368,0.7668868603655792,0.08406377874119716,0.14904936089322368,0.7668868603655792,0.08406377874119716,0.14904936089322368,0.7668868603655792,False
2122,2021-10-30,Bielefeld,Mainz,0,False,0,0.35950645738305625,0.34925099933440445,0.2912425432825394,0.35950645738305625,0.34925099933440445,0.2912425432825394,0.35950645738305625,0.34925099933440445,0.2912425432825394,0.35950645738305625,0.34925099933440445,0.2912425432825394,False
2122,2021-10-31,Augsburg,Stuttgart,2,False,0,0.3494102278485076,0.28763326567252556,0.3629565064789668,0.3494102278485076,0.28763326567252556,0.3629565064789668,0.3494102278485076,0.28763326567252556,0.3629565064789668,0.3494102278485076,0.28763326567252556,0.3629565064789668,False
2122,2021-10-31,M'gladbach,Bochum,2,True,10,0.3,0.26,0.44,0.3,0.26,0.44,0.29189175144140783,0.24408539328757986,0.46402285527101234,0.16025641400522816,0.22393858742225134,0.6158049985725205,False
2122,2021-11-05,Mainz,M'gladbach,1,False,0,0.45971232318570926,0.2699708594710029,0.27031681734328794,0.45971232318570926,0.2699708594710029,0.27031681734328794,0.45971232318570926,0.2699708594710029,0.27031681734328794,0.45971232318570926,0.2699708594710029,0.27031681734328794,False
2122,2021-11-06,Wolfsburg,Augsburg,2,False,0,0.1651304209319799,0.24790719436032388,0.5869623847076962,0.1651304209319799,0.24790719436032388,0.5869623847076962,0.1651304209319799,0.24790719436032388,0.5869623847076962,0.1651304209319799,0.24790719436032388,0.5869623847076962,False
2122,2021-11-06,Stuttgart,Bielefeld,0,False,0,0.17594026538612792,0.30461228732976464,0.5194474472841074,0.17594026538612792,0.30461228732976464,0.5194474472841074,0.17594026538612792,0.30461228732976464,0.5194474472841074,0.17594026538612792,0.30461228732976464,0.5194474472841074,False
2122,2021-11-06,RB Leipzig,Dortmund,2,False,0,0.290283869905691,0.2586746249175633,0.45104150517674585,0.290283869905691,0.2586746249175633,0.45104150517674585,0.290283869905691,0.2586746249175633,0.45104150517674585,0.290283869905691,0.2586746249175633,0.45104150517674585,False
